<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/tiiuae/Falcon3-7B-Base'>tiiuae/Falcon3-7B-Base</a>,🧠,3.00@@3.00,7455550464.0,131072.0,32768.0,✓,✗,50.74 ± 2.73 / 61.51 ± 4.00@@50.74,59.12 ± 3.52 / 44.73 ± 1.73@@59.12,6.50 ± 2.72 / 37.93 ± 2.25@@6.50,67.33 ± 0.94 / 50.72 ± 1.79@@67.33,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,3.01@@3.01,4300079472.0,262144.0,?,✓,✗,42.33 ± 1.59 / 47.02 ± 1.40@@42.33,40.74 ± 2.95 / 34.46 ± 2.55@@40.74,25.21 ± 5.29 / 58.91 ± 4.65@@25.21,67.45 ± 2.36 / 49.51 ± 2.11@@67.45,16.5.0.dev0@@160500,15.5.0.dev0@@150500,16.5.0.dev0@@160500,15.5.0.dev0@@150500
<a href='https://hf.co/LiquidAI/LFM2-2.6B'>LiquidAI/LFM2-2.6B</a>,📝,3.01@@3.01,2569272320.0,65536.0,128000.0,✗,✗,51.50 ± 1.63 / 67.51 ± 1.16@@51.50,49.61 ± 1.25 / 39.14 ± 1.20@@49.61,12.41 ± 2.38 / 52.92 ± 1.68@@12.41,65.87 ± 0.75 / 48.08 ± 0.76@@65.87,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/google/gemma-7b'>google/gemma-7b</a>,🧠,3.02@@3.02,8537680896.0,256000.0,8192.0,✓,✗,48.31 ± 2.11 / 56.94 ± 3.76@@48.31,45.64 ± 4.08 / 38.60 ± 3.51@@45.64,15.12 ± 2.88 / 55.42 ± 1.59@@15.12,69.93 ± 3.55 / 54.00 ± 3.36@@69.93,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/allenai/OLMo-2-1124-7B'>allenai/OLMo-2-1124-7B</a>,🧠,3.06@@3.06,7298617344.0,100352.0,4096.0,✓,✗,50.26 ± 3.64 / 61.20 ± 4.24@@50.26,40.69 ± 1.96 / 34.49 ± 1.49@@40.69,15.38 ± 2.57 / 55.01 ± 2.20@@15.38,69.27 ± 0.74 / 48.97 ± 2.05@@69.27,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/tiiuae/falcon-11B'>tiiuae/falcon-11B</a>,📝,3.06@@3.06,11102822400.0,65024.0,8192.0,✓,✗,59.88 ± 1.56 / 72.13 ± 1.69@@59.88,56.97 ± 3.23 / 47.26 ± 2.36@@56.97,16.44 ± 2.59 / 50.77 ± 3.70@@16.44,36.27 ± 9.89 / 21.63 ± 9.05@@36.27,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-DPO'>allenai/Olmo-3-7B-Instruct-DPO</a>,📝,3.07@@3.07,7298011136.0,100278.0,65536.0,✗,✗,50.06 ± 1.62 / 65.31 ± 1.28@@50.06,44.54 ± 2.10 / 36.43 ± 1.87@@44.54,28.09 ± 1.14 / 60.98 ± 0.73@@28.09,42.52 ± 7.40 / 23.76 ± 6.88@@42.52,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/EuroBERT/EuroBERT-210m'>EuroBERT/EuroBERT-210m</a>,🔍,3.08@@3.08,310266624.0,128256.0,8192.0,✓,✗,34.19 ± 1.89 / 54.15 ± 1.66@@34.19,55.63 ± 6.82 / 50.96 ± 6.13@@55.63,39.58 ± 2.93 / 69.37 ± 1.45@@39.58,28.05 ± 3.61 / 16.49 ± 2.32@@28.05,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.2'>mistralai/Mistral-7B-Instruct-v0.2</a>,📝,3.08@@3.08,7241732096.0,32000.0,32768.0,✗,✗,51.36 ± 1.13 / 67.53 ± 0.77@@51.36,50.18 ± 2.09 / 36.69 ± 2.59@@50.18,17.97 ± 1.57 / 57.84 ± 1.23@@17.97,51.20 ± 1.52 / 26.58 ± 2.36@@51.20,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,3.09@@3.09,108641793536.0,200000.0,?,✓,✗,56.63 ± 1.69 / 67.20 ± 2.98@@56.63,78.84 ± 1.24 / 66.89 ± 1.83@@78.84,11.92 ± 3.15 / 53.07 ± 2.47@@11.92,23.01 ± 7.21 / 0.04 ± 0.05@@23.01,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,3.09@@3.09,40433885184.0,256000.0,32768.0,✓,✗,33.89 ± 2.79 / 49.64 ± 3.15@@33.89,59.28 ± 4.23 / 52.25 ± 3.24@@59.28,13.26 ± 3.79 / 40.75 ± 2.59@@13.26,69.04 ± 0.69 / 50.19 ± 1.81@@69.04,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/meta-llama/Llama-2-13b-chat-hf'>meta-llama/Llama-2-13b-chat-hf</a>,📝,3.09@@3.09,13015866880.0,32000.0,4096.0,✓,✗,47.66 ± 1.61 / 55.79 ± 1.73@@47.66,51.79 ± 2.50 / 36.14 ± 1.53@@51.79,11.42 ± 1.34 / 41.66 ± 1.58@@11.42,62.40 ± 1.43 / 44.69 ± 2.07@@62.40,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,3.14@@3.14,7768117248.0,256000.0,8192.0,✓,✗,50.92 ± 2.62 / 66.67 ± 1.87@@50.92,43.52 ± 3.68 / 38.43 ± 3.25@@43.52,8.80 ± 2.67 / 48.49 ± 3.20@@8.80,65.21 ± 2.70 / 50.34 ± 2.39@@65.21,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/allenai/OLMo-2-1124-7B-Instruct'>allenai/OLMo-2-1124-7B-Instruct</a>,📝,3.14@@3.14,7298617344.0,100352.0,4096.0,✓,✗,50.24 ± 2.11 / 63.06 ± 2.07@@50.24,38.18 ± 1.37 / 28.04 ± 1.43@@38.18,16.79 ± 1.43 / 57.69 ± 0.62@@16.79,66.03 ± 0.60 / 46.77 ± 0.76@@66.03,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/nickprock/multi-sentence-BERTino'>nickprock/multi-sentence-BERTino</a>,🔍,3.14@@3.14,67576320.0,32102.0,512.0,✓,✗,57.37 ± 2.17 / 71.26 ± 1.47@@57.37,81.62 ± 0.79 / 70.56 ± 0.81@@81.62,7.13 ± 5.11 / 52.24 ± 3.33@@7.13,23.95 ± 1.29 / 15.77 ± 0.94@@23.95,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,3.14@@3.14,3212749824.0,128256.0,131072.0,✓,✗,40.22 ± 1.21 / 44.80 ± 0.76@@40.22,57.39 ± 2.34 / 40.33 ± 2.30@@57.39,12.94 ± 1.93 / 44.72 ± 2.23@@12.94,60.11 ± 0.91 / 34.87 ± 1.20@@60.11,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/THUDM/GLM-4.1V-9B-Thinking'>THUDM/GLM-4.1V-9B-Thinking</a>,🤔,3.15@@3.15,10292777472.0,151552.0,65536.0,✓,✗,63.70 ± 1.84 / 74.97 ± 1.43@@63.70,59.57 ± 0.98 / 34.56 ± 1.58@@59.57,24.08 ± 1.12 / 50.17 ± 0.99@@24.08,11.06 ± 0.61 / 0.00 ± 0.00@@11.06,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300
<a href='https://hf.co/CohereForAI/aya-23-8B'>CohereForAI/aya-23-8B</a>,📝,3.15@@3.15,8028033024.0,256000.0,8192.0,✗,✗,46.80 ± 2.06 / 55.85 ± 2.79@@46.80,52.86 ± 3.54 / 46.15 ± 3.02@@52.86,8.87 ± 1.90 / 48.13 ± 2.65@@8.87,64.78 ± 0.69 / 47.57 ± 1.33@@64.78,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000,15.10.0@@151000
<a href='https://hf.co/meta-llama/Llama-2-13b-hf'>meta-llama/Llama-2-13b-hf</a>,🧠,3.15@@3.15,13015866880.0,32000.0,4096.0,✓,✗,45.85 ± 2.72 / 61.30 ± 2.65@@45.85,43.55 ± 5.64 / 40.35 ± 5.04@@43.55,8.54 ± 2.95 / 49.70 ± 3.79@@8.54,71.05 ± 1.61 / 53.56 ± 2.86@@71.05,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.16@@3.16,7768117248.0,256000.0,8192.0,✓,✗,44.18 ± 4.82 / 60.21 ± 4.06@@44.18,49.34 ± 1.23 / 38.70 ± 1.47@@49.34,9.66 ± 1.13 / 49.05 ± 2.61@@9.66,68.62 ± 0.97 / 51.45 ± 1.68@@68.62,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-instruct'>nvidia/mistral-nemo-minitron-8b-instruct</a>,📝,3.16@@3.16,8414105600.0,131072.0,8192.0,✓,✗,53.63 ± 1.72 / 62.45 ± 2.51@@53.63,59.23 ± 3.17 / 45.90 ± 2.27@@59.23,26.75 ± 2.65 / 62.01 ± 1.79@@26.75,17.82 ± 0.52 / 0.00 ± 0.00@@17.82,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/ibm-granite/granite-8b-code-instruct-4k'>ibm-granite/granite-8b-code-instruct-4k</a>,📝,3.17@@3.17,8054910976.0,49152.0,4096.0,✓,✗,34.07 ± 1.38 / 41.17 ± 1.03@@34.07,65.53 ± 2.08 / 55.40 ± 2.15@@65.53,10.15 ± 1.43 / 51.10 ± 2.13@@10.15,59.23 ± 1.01 / 42.96 ± 1.15@@59.23,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,3.17@@3.17,1543714304.0,151936.0,32768.0,✓,✗,54.07 ± 1.98 / 67.58 ± 1.81@@54.07,44.16 ± 1.33 / 31.67 ± 1.08@@44.16,5.32 ± 1.78 / 36.61 ± 2.05@@5.32,65.55 ± 0.95 / 48.92 ± 0.97@@65.55,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/arcee-ai/AFM-4.5B-Base'>arcee-ai/AFM-4.5B-Base</a>,🧠,3.18@@3.18,4619184640.0,128004.0,65536.0,✓,✗,48.49 ± 2.28 / 61.65 ± 3.14@@48.49,37.93 ± 3.58 / 33.41 ± 2.62@@37.93,14.53 ± 1.75 / 46.39 ± 4.91@@14.53,67.44 ± 1.32 / 48.66 ± 2.34@@67.44,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/google/gemma-2-2b-it'>google/gemma-2-2b-it</a>,📝,3.18@@3.18,2614341888.0,256000.0,8192.0,✓,✗,54.56 ± 2.10 / 67.35 ± 2.12@@54.56,28.43 ± 2.04 / 22.26 ± 1.49@@28.43,16.43 ± 1.90 / 51.39 ± 1.74@@16.43,65.26 ± 0.50 / 43.73 ± 1.49@@65.26,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401
<a href='https://hf.co/norallm/normistral-11b-warm'>norallm/normistral-11b-warm</a>,🧠,3.20@@3.20,11429893120.0,51200.0,1024000.0,✓,✗,44.16 ± 2.07 / 52.92 ± 3.00@@44.16,56.67 ± 3.22 / 44.46 ± 2.93@@56.67,4.31 ± 1.86 / 44.19 ± 3.34@@4.31,62.10 ± 1.27 / 45.75 ± 2.15@@62.10,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,3.20@@3.20,7298011136.0,100278.0,65536.0,✗,✗,46.98 ± 1.59 / 61.31 ± 2.18@@46.98,44.11 ± 2.79 / 39.52 ± 2.46@@44.11,24.42 ± 2.05 / 60.58 ± 1.05@@24.42,40.73 ± 8.28 / 23.10 ± 8.04@@40.73,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/TildeAI/TildeOpen-30b'>TildeAI/TildeOpen-30b#slow-tokenizer</a>,🧠,3.20@@3.20,30677882880.0,131072.0,65536.0,✓,✗,31.73 ± 3.71 / 41.95 ± 4.92@@31.73,67.58 ± 2.22 / 57.36 ± 1.84@@67.58,1.78 ± 2.80 / 40.60 ± 4.30@@1.78,68.64 ± 5.26 / 49.57 ± 4.59@@68.64,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/microsoft/xlm-align-base'>microsoft/xlm-align-base</a>,🔍,3.22@@3.22,277455362.0,250002.0,514.0,✓,✗,42.90 ± 10.07 / 59.88 ± 9.82@@42.90,85.58 ± 1.06 / 75.45 ± 0.87@@85.58,-0.45 ± 2.78 / 45.18 ± 3.26@@-0.45,40.75 ± 1.83 / 28.46 ± 1.60@@40.75,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/ibm-granite/granite-20b-code-instruct'>ibm-granite/granite-20b-code-instruct</a>,📝,3.23@@3.23,20066993152.0,49152.0,8192.0,✓,✗,30.99 ± 2.48 / 43.63 ± 2.13@@30.99,70.42 ± 1.72 / 52.27 ± 3.11@@70.42,6.61 ± 1.60 / 45.08 ± 4.03@@6.61,57.75 ± 0.59 / 41.10 ± 1.05@@57.75,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#minimal (zero-shot, val)</a>",🤔,3.23@@3.23,?,100256.0,272000.0,✓,✗,52.80 ± 2.48 / 66.81 ± 1.71@@52.80,45.21 ± 2.48 / 24.47 ± 1.36@@45.21,8.19 ± 2.61 / 48.89 ± 1.43@@8.19,59.25 ± 0.89 / 37.69 ± 0.70@@59.25,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/common-pile/comma-v0.1-2t'>common-pile/comma-v0.1-2t</a>,🧠,3.25@@3.25,7002656768.0,64256.0,16384.0,✓,✗,44.33 ± 3.56 / 57.95 ± 4.48@@44.33,52.00 ± 3.09 / 46.47 ± 2.28@@52.00,5.21 ± 1.96 / 47.88 ± 2.17@@5.21,62.91 ± 1.48 / 46.62 ± 1.86@@62.91,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,3.27@@3.27,8054910976.0,49152.0,4096.0,✓,✗,33.53 ± 1.73 / 41.94 ± 0.83@@33.53,67.30 ± 2.20 / 58.62 ± 1.64@@67.30,3.59 ± 1.61 / 45.04 ± 3.80@@3.59,62.03 ± 1.88 / 45.96 ± 1.98@@62.03,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/neuralmagic/Sparse-Llama-3.1-8B-2of4'>neuralmagic/Sparse-Llama-3.1-8B-2of4</a>,🧠,3.27@@3.27,8030261248.0,128256.0,131072.0,✓,✗,31.70 ± 2.14 / 42.35 ± 2.81@@31.70,49.91 ± 2.87 / 46.21 ± 1.95@@49.91,10.64 ± 2.46 / 47.56 ± 3.77@@10.64,69.88 ± 1.14 / 53.35 ± 1.23@@69.88,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-research-v0.4'>openGPT-X/Teuken-7B-instruct-research-v0.4</a>,📝,3.27@@3.27,7452725248.0,250680.0,4096.0,✗,✗,43.12 ± 2.47 / 58.82 ± 2.33@@43.12,47.78 ± 2.52 / 29.77 ± 1.55@@47.78,7.39 ± 0.94 / 51.56 ± 1.29@@7.39,63.01 ± 1.51 / 46.59 ± 1.23@@63.01,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/ZurichNLP/unsup-simcse-xlm-roberta-base'>ZurichNLP/unsup-simcse-xlm-roberta-base</a>,🔍,3.28@@3.28,277453570.0,250002.0,514.0,✓,✗,43.20 ± 10.33 / 61.36 ± 7.95@@43.20,84.59 ± 1.24 / 74.93 ± 0.94@@84.59,0.64 ± 1.49 / 41.59 ± 2.77@@0.64,35.30 ± 0.74 / 23.73 ± 0.82@@35.30,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,3.28@@3.28,70599864480.0,131072.0,65536.0,✓,✗,13.45 ± 5.08 / 22.38 ± 3.34@@13.45,65.03 ± 2.14 / 53.47 ± 2.29@@65.03,9.79 ± 3.96 / 41.30 ± 5.40@@9.79,70.26 ± 5.37 / 53.45 ± 3.92@@70.26,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/LumiOpen/Viking-33B'>LumiOpen/Viking-33B</a>,🧠,3.31@@3.31,33119034368.0,131072.0,4096.0,✓,✗,42.81 ± 1.80 / 50.04 ± 2.01@@42.81,50.58 ± 3.83 / 42.39 ± 2.92@@50.58,4.95 ± 2.40 / 41.43 ± 3.96@@4.95,58.32 ± 1.05 / 44.01 ± 0.95@@58.32,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/Twitter/twhin-bert-large'>Twitter/twhin-bert-large</a>,🔍,3.31@@3.31,561713298.0,250002.0,512.0,✓,✗,41.43 ± 4.46 / 58.91 ± 4.50@@41.43,86.05 ± 1.88 / 76.54 ± 1.62@@86.05,2.22 ± 1.58 / 44.79 ± 4.61@@2.22,28.18 ± 6.74 / 19.55 ± 5.44@@28.18,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/ibm-granite/granite-3b-code-instruct-2k'>ibm-granite/granite-3b-code-instruct-2k</a>,📝,3.34@@3.34,3482503680.0,49152.0,2048.0,✓,✗,34.92 ± 2.39 / 49.16 ± 3.02@@34.92,57.95 ± 2.53 / 49.44 ± 2.14@@57.95,6.84 ± 1.98 / 45.43 ± 3.25@@6.84,55.66 ± 0.63 / 38.54 ± 1.39@@55.66,15.7.2.dev0@@150702,15.8.1.dev0@@150801,15.7.2.dev0@@150702,15.8.1.dev0@@150801
<a href='https://hf.co/meta-llama/Llama-2-7b-chat-hf'>meta-llama/Llama-2-7b-chat-hf</a>,📝,3.34@@3.34,6738417664.0,32000.0,4096.0,✓,✗,46.86 ± 1.36 / 56.21 ± 2.01@@46.86,37.66 ± 2.29 / 28.63 ± 1.76@@37.66,10.34 ± 0.86 / 45.34 ± 2.31@@10.34,58.71 ± 0.70 / 40.39 ± 1.32@@58.71,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-instruct'>ibm-granite/granite-3.0-3b-a800m-instruct</a>,📝,3.40@@3.40,3374295552.0,49155.0,4096.0,✓,✗,44.07 ± 2.62 / 58.63 ± 2.71@@44.07,37.32 ± 3.33 / 31.46 ± 2.11@@37.32,5.38 ± 0.83 / 49.97 ± 2.45@@5.38,65.67 ± 0.59 / 46.86 ± 1.35@@65.67,15.7.2.dev0@@150702,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct</a>,🤔,3.40@@3.40,7504568320.0,128167.0,32768.0,✓,✗,45.31 ± 2.15 / 62.89 ± 1.52@@45.31,55.60 ± 1.22 / 37.35 ± 1.20@@55.60,8.16 ± 1.61 / 47.63 ± 0.82@@8.16,40.83 ± 0.45 / 0.00 ± 0.00@@40.83,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,3.44@@3.44,11168796672.0,32128.0,32768.0,✓,✗,58.07 ± 1.87 / 71.58 ± 1.33@@58.07,68.76 ± 1.80 / 50.02 ± 2.22@@68.76,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,18.50 ± 0.91 / 0.25 ± 0.38@@18.50,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/common-pile/comma-v0.1-1t'>common-pile/comma-v0.1-1t</a>,🧠,3.46@@3.46,7002656768.0,64256.0,16384.0,✓,✗,44.34 ± 2.23 / 59.88 ± 2.62@@44.34,47.43 ± 2.59 / 41.37 ± 1.80@@47.43,-0.13 ± 0.25 / 33.37 ± 0.27@@-0.13,54.82 ± 2.33 / 41.14 ± 1.54@@54.82,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_2-3t-tokens_llama'>TrustLLMeu/baseline-7-8b_2-3t-tokens_llama</a>,🧠,3.46@@3.46,7799574528.0,100096.0,4096.0,✓,✗,43.36 ± 1.30 / 47.13 ± 0.82@@43.36,46.64 ± 3.31 / 41.40 ± 2.88@@46.64,2.72 ± 1.50 / 41.57 ± 2.73@@2.72,55.21 ± 2.23 / 41.59 ± 2.12@@55.21,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/sentence-transformers/stsb-xlm-r-multilingual'>sentence-transformers/stsb-xlm-r-multilingual</a>,🔍,3.47@@3.47,278044162.0,250002.0,512.0,✓,✗,49.33 ± 2.26 / 66.10 ± 1.49@@49.33,80.08 ± 1.23 / 70.49 ± 1.16@@80.08,2.91 ± 1.88 / 49.37 ± 2.12@@2.91,9.49 ± 0.36 / 4.82 ± 0.40@@9.49,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/occiglot/occiglot-7b-eu5-instruct'>occiglot/occiglot-7b-eu5-instruct</a>,📝,3.47@@3.47,7241748480.0,32002.0,32768.0,✗,✗,35.48 ± 1.20 / 43.19 ± 0.60@@35.48,59.74 ± 3.53 / 49.12 ± 2.72@@59.74,15.75 ± 2.06 / 51.50 ± 2.97@@15.75,29.84 ± 1.01 / 0.06 ± 0.04@@29.84,15.6.1.dev0@@150601,15.7.1.dev0@@150701,15.6.1.dev0@@150601,15.7.1.dev0@@150701
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,3.48@@3.48,108867577.0,84985.0,512.0,✓,✗,31.63 ± 1.79 / 53.45 ± 1.33@@31.63,86.25 ± 0.44 / 75.77 ± 0.68@@86.25,5.13 ± 3.98 / 47.34 ± 5.16@@5.13,19.04 ± 1.28 / 11.91 ± 1.01@@19.04,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/Twitter/twhin-bert-base'>Twitter/twhin-bert-base</a>,🔍,3.48@@3.48,279080594.0,250002.0,512.0,✓,✗,44.10 ± 3.13 / 62.25 ± 2.02@@44.10,83.81 ± 1.50 / 74.05 ± 1.12@@83.81,2.95 ± 1.59 / 47.45 ± 3.12@@2.95,11.62 ± 0.58 / 6.90 ± 0.44@@11.62,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/ibm-granite/granite-3b-code-base-2k'>ibm-granite/granite-3b-code-base-2k</a>,🧠,3.48@@3.48,3482503680.0,49152.0,2048.0,✓,✗,36.19 ± 2.23 / 55.93 ± 2.11@@36.19,49.84 ± 3.45 / 42.47 ± 3.85@@49.84,2.90 ± 1.58 / 44.56 ± 3.08@@2.90,56.95 ± 0.76 / 41.76 ± 1.14@@56.95,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.8.1.dev0@@150801
<a href='https://hf.co/cardiffnlp/twitter-xlm-roberta-base'>cardiffnlp/twitter-xlm-roberta-base</a>,🔍,3.49@@3.49,277455362.0,250002.0,514.0,✓,✗,48.81 ± 3.29 / 65.42 ± 2.55@@48.81,83.20 ± 0.74 / 73.99 ± 0.52@@83.20,0.75 ± 2.63 / 39.22 ± 3.92@@0.75,9.62 ± 0.46 / 4.44 ± 0.44@@9.62,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
