<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,3.69@@3.69,68976653312.0,32000.0,4096.0,✓,✗,20.32 ± 7.21 / 34.97 ± 8.77@@20.32,59.79 ± 1.98 / 46.70 ± 3.04@@59.79,2.97 ± 1.81 / 44.77 ± 3.80@@2.97,39.69 ± 3.74 / 21.86 ± 3.90@@39.69,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/CohereForAI/aya-23-8B'>CohereForAI/aya-23-8B</a>,📝,3.69@@3.69,8028033024.0,256000.0,8192.0,✗,✗,17.34 ± 5.56 / 37.16 ± 5.28@@17.34,62.22 ± 2.10 / 58.79 ± 2.20@@62.22,0.01 ± 2.43 / 37.74 ± 4.20@@0.01,54.70 ± 0.93 / 38.70 ± 1.22@@54.70,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-2-1124-7B'>allenai/OLMo-2-1124-7B</a>,🧠,3.70@@3.70,7298617344.0,100352.0,4096.0,✓,✗,19.10 ± 3.88 / 37.77 ± 4.09@@19.10,52.31 ± 1.81 / 50.89 ± 1.75@@52.31,2.52 ± 2.02 / 47.41 ± 3.00@@2.52,55.88 ± 1.45 / 39.36 ± 1.35@@55.88,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/OLMo-2-1124-13B'>allenai/OLMo-2-1124-13B</a>,🧠,3.71@@3.71,13716198400.0,100352.0,4096.0,✓,✗,25.81 ± 4.04 / 47.32 ± 3.71@@25.81,47.62 ± 3.13 / 48.10 ± 2.59@@47.62,-1.21 ± 1.04 / 33.40 ± 0.52@@-1.21,61.95 ± 1.44 / 45.61 ± 1.12@@61.95,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/infly/OpenCoder-8B-Instruct'>infly/OpenCoder-8B-Instruct</a>,📝,3.72@@3.72,7771262976.0,96640.0,8192.0,✓,✗,17.86 ± 3.23 / 29.29 ± 3.73@@17.86,58.83 ± 2.19 / 50.52 ± 4.59@@58.83,3.33 ± 3.52 / 38.88 ± 2.57@@3.33,46.83 ± 2.14 / 28.22 ± 2.20@@46.83,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ltg/norbert3-base'>ltg/norbert3-base</a>,🔍,3.73@@3.73,124032002.0,50000.0,512.0,✓,✗,9.47 ± 4.34 / 32.37 ± 4.94@@9.47,81.23 ± 0.82 / 82.01 ± 0.75@@81.23,2.76 ± 2.85 / 46.87 ± 3.74@@2.76,26.10 ± 2.23 / 19.21 ± 1.31@@26.10,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-scandinavian'>NbAiLab/nb-roberta-base-scandinavian</a>,🔍,3.74@@3.74,124697947.0,50265.0,512.0,✓,✗,4.80 ± 5.07 / 21.63 ± 2.01@@4.80,86.10 ± 0.64 / 86.75 ± 0.57@@86.10,6.28 ± 2.41 / 49.62 ± 2.08@@6.28,14.41 ± 3.08 / 9.89 ± 2.08@@14.41,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Nordics/bert-large-swedish-cased'>AI-Nordics/bert-large-swedish-cased</a>,🔍,3.74@@3.74,335217666.0,30592.0,512.0,✓,✗,2.93 ± 3.78 / 22.30 ± 4.06@@2.93,83.22 ± 0.71 / 83.91 ± 0.66@@83.22,6.78 ± 3.31 / 51.53 ± 2.36@@6.78,22.00 ± 2.12 / 15.94 ± 1.67@@22.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-8b-code-instruct-4k'>ibm-granite/granite-8b-code-instruct-4k</a>,📝,3.75@@3.75,8054910976.0,49152.0,4096.0,✓,✗,17.65 ± 4.72 / 32.87 ± 4.67@@17.65,61.32 ± 1.47 / 60.38 ± 1.77@@61.32,1.74 ± 2.11 / 39.68 ± 4.57@@1.74,44.85 ± 1.34 / 30.57 ± 1.35@@44.85,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-SFT'>allenai/Olmo-3-7B-Instruct-SFT</a>,📝,3.75@@3.75,7298011136.0,100278.0,65536.0,✗,✗,21.99 ± 4.85 / 46.19 ± 3.31@@21.99,53.18 ± 2.75 / 48.74 ± 2.85@@53.18,0.84 ± 2.65 / 39.62 ± 4.19@@0.84,45.35 ± 2.20 / 32.05 ± 2.33@@45.35,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/bineric/NorskGPT-Llama-7B-v0.1'>bineric/NorskGPT-Llama-7B-v0.1</a>,📝,3.75@@3.75,6738415616.0,32000.0,4096.0,✗,✗,21.11 ± 6.06 / 41.25 ± 6.85@@21.11,53.38 ± 3.96 / 53.04 ± 3.85@@53.38,0.46 ± 2.01 / 44.83 ± 3.28@@0.46,51.25 ± 1.12 / 35.99 ± 1.01@@51.25,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Geotrend/bert-base-da-cased'>Geotrend/bert-base-da-cased</a>,🔍,3.76@@3.76,103822082.0,23150.0,512.0,✓,✗,2.99 ± 2.41 / 22.15 ± 2.57@@2.99,86.62 ± 0.43 / 87.31 ± 0.44@@86.62,3.64 ± 3.82 / 49.77 ± 2.26@@3.64,21.44 ± 2.62 / 13.84 ± 1.99@@21.44,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-20b-code-instruct'>ibm-granite/granite-20b-code-instruct</a>,📝,3.76@@3.76,20066993152.0,49152.0,8192.0,✓,✗,14.18 ± 0.48 / 24.34 ± 1.72@@14.18,61.32 ± 2.28 / 53.65 ± 4.80@@61.32,2.50 ± 1.98 / 38.09 ± 1.90@@2.50,44.17 ± 2.24 / 29.36 ± 1.80@@44.17,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,3.77@@3.77,528384.0,100278.0,65536.0,✗,✗,16.29 ± 2.50 / 40.01 ± 3.21@@16.29,54.24 ± 1.84 / 47.04 ± 3.04@@54.24,3.27 ± 2.29 / 48.18 ± 2.34@@3.27,46.11 ± 1.56 / 32.55 ± 1.42@@46.11,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mideind/IceBERT-large'>mideind/IceBERT-large</a>,🔍,3.78@@3.78,406390946.0,50000.0,514.0,✓,✗,4.46 ± 6.33 / 30.46 ± 6.10@@4.46,85.25 ± 0.70 / 85.74 ± 0.64@@85.25,2.00 ± 2.86 / 47.71 ± 2.78@@2.00,22.13 ± 4.88 / 15.14 ± 3.38@@22.13,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct-DPO'>allenai/Olmo-3-7B-Instruct-DPO</a>,📝,3.78@@3.78,7298011136.0,100278.0,65536.0,✗,✗,17.12 ± 2.71 / 40.30 ± 3.03@@17.12,54.34 ± 1.91 / 44.89 ± 3.59@@54.34,2.61 ± 1.71 / 47.13 ± 3.20@@2.61,44.54 ± 1.76 / 30.25 ± 1.82@@44.54,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,3.78@@3.78,1543714304.0,151936.0,32768.0,✓,✗,20.79 ± 3.26 / 35.33 ± 1.49@@20.79,49.28 ± 1.68 / 38.82 ± 2.80@@49.28,2.67 ± 3.21 / 44.61 ± 4.71@@2.67,44.40 ± 1.32 / 29.18 ± 1.81@@44.40,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,3.80@@3.80,3075098624.0,128256.0,65536.0,✓,✗,13.50 ± 4.14 / 28.56 ± 4.27@@13.50,55.53 ± 2.63 / 52.65 ± 2.56@@55.53,1.85 ± 1.17 / 34.32 ± 0.87@@1.85,49.21 ± 1.78 / 35.70 ± 1.72@@49.21,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mideind/IceBERT-xlmr-ic3'>mideind/IceBERT-xlmr-ic3</a>,🔍,3.80@@3.80,278545702.0,250002.0,514.0,✓,✗,13.44 ± 4.98 / 37.48 ± 5.40@@13.44,84.95 ± 0.64 / 85.76 ± 0.64@@84.95,3.03 ± 2.37 / 43.71 ± 5.74@@3.03,9.89 ± 4.41 / 6.63 ± 3.03@@9.89,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/vesteinn/IceBERT'>vesteinn/IceBERT</a>,🔍,3.80@@3.80,124443650.0,50000.0,512.0,✓,✗,8.64 ± 5.25 / 29.80 ± 8.39@@8.64,87.13 ± 0.58 / 87.70 ± 0.45@@87.13,3.66 ± 3.33 / 40.81 ± 4.34@@3.66,8.05 ± 5.61 / 5.07 ± 3.59@@8.05,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.2'>mistralai/Mistral-7B-Instruct-v0.2</a>,📝,3.82@@3.82,7241732096.0,32000.0,32768.0,✗,✗,23.80 ± 3.52 / 47.07 ± 2.30@@23.80,56.72 ± 1.48 / 46.05 ± 1.94@@56.72,2.98 ± 1.78 / 44.08 ± 2.43@@2.98,31.99 ± 2.79 / 12.32 ± 2.05@@31.99,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-8B-2509'>swiss-ai/Apertus-8B-2509</a>,🧠,3.82@@3.82,8053338176.0,131072.0,65536.0,✓,✗,17.48 ± 5.14 / 33.66 ± 4.22@@17.48,34.04 ± 5.35 / 33.61 ± 4.81@@34.04,0.00 ± 0.00 / 33.26 ± 0.54@@0.00,72.55 ± 1.16 / 53.47 ± 1.03@@72.55,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.1'>mistralai/Mistral-7B-Instruct-v0.1</a>,📝,3.82@@3.82,7241732096.0,32000.0,4096.0,✓,✗,11.45 ± 6.83 / 31.16 ± 7.56@@11.45,54.26 ± 2.21 / 41.35 ± 1.84@@54.26,3.42 ± 1.10 / 38.97 ± 1.71@@3.42,44.17 ± 2.42 / 27.43 ± 3.06@@44.17,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/clips/mfaq'>clips/mfaq</a>,🔍,3.85@@3.85,278047490.0,250005.0,512.0,✓,✗,16.49 ± 2.83 / 34.48 ± 3.01@@16.49,85.86 ± 0.51 / 86.55 ± 0.49@@85.86,0.80 ± 2.32 / 42.37 ± 4.42@@0.80,2.93 ± 3.66 / 2.17 ± 2.62@@2.93,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-2b-it'>google/gemma-2-2b-it</a>,📝,3.86@@3.86,2614341888.0,256000.0,8192.0,✓,✗,20.00 ± 3.55 / 43.92 ± 3.40@@20.00,32.44 ± 1.64 / 30.75 ± 2.20@@32.44,3.94 ± 1.86 / 43.45 ± 2.63@@3.94,49.64 ± 3.23 / 28.71 ± 3.68@@49.64,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/stsb-xlm-r-multilingual'>sentence-transformers/stsb-xlm-r-multilingual</a>,🔍,3.86@@3.86,278045186.0,250002.0,512.0,✓,✗,18.07 ± 4.85 / 39.76 ± 3.32@@18.07,82.97 ± 0.83 / 83.62 ± 0.81@@82.97,2.93 ± 1.96 / 46.51 ± 4.19@@2.93,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-2-13b-hf'>meta-llama/Llama-2-13b-hf</a>,🧠,3.86@@3.86,13015866880.0,32000.0,4096.0,✓,✗,10.21 ± 8.53 / 30.25 ± 5.65@@10.21,52.85 ± 3.19 / 52.19 ± 3.16@@52.85,-0.48 ± 1.05 / 35.80 ± 3.05@@-0.48,55.51 ± 2.27 / 41.15 ± 1.97@@55.51,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DGurgurov/xlm-r_dan-latn'>DGurgurov/xlm-r_dan-latn</a>,🔍,3.86@@3.86,278295186.0,250002.0,512.0,✓,✗,1.94 ± 3.16 / 21.30 ± 3.86@@1.94,84.44 ± 0.66 / 85.17 ± 0.60@@84.44,1.67 ± 3.66 / 40.99 ± 3.85@@1.67,22.20 ± 2.63 / 15.03 ± 1.74@@22.20,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,3.86@@3.86,2031739904.0,151936.0,40960.0,✓,✗,27.63 ± 1.89 / 40.31 ± 2.51@@27.63,49.59 ± 2.81 / 43.30 ± 4.17@@49.59,1.98 ± 2.62 / 41.46 ± 5.31@@1.98,28.42 ± 3.51 / 9.97 ± 4.31@@28.42,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/flax-community/nordic-roberta-wiki'>flax-community/nordic-roberta-wiki</a>,🔍,3.86@@3.86,124647170.0,50265.0,512.0,✓,✗,5.78 ± 2.10 / 24.21 ± 4.42@@5.78,82.64 ± 0.63 / 83.27 ± 0.65@@82.64,8.03 ± 2.01 / 51.96 ± 1.87@@8.03,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KBLab/megatron-bert-large-swedish-cased-110k'>KBLab/megatron-bert-large-swedish-cased-110k</a>,🔍,3.87@@3.87,369556482.0,64128.0,512.0,✓,✗,6.99 ± 2.15 / 31.03 ± 3.17@@6.99,82.36 ± 0.91 / 82.94 ± 0.90@@82.36,5.20 ± 2.67 / 50.88 ± 1.55@@5.20,4.33 ± 2.24 / 2.65 ± 1.46@@4.33,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/bert-large-nordic-pile-1M-steps'>AI-Sweden-Models/bert-large-nordic-pile-1M-steps</a>,🔍,3.87@@3.87,369425410.0,64000.0,512.0,✓,✗,3.24 ± 2.78 / 30.61 ± 2.71@@3.24,82.96 ± 0.91 / 83.65 ± 0.86@@82.96,3.10 ± 2.60 / 49.60 ± 2.43@@3.10,18.65 ± 1.70 / 12.40 ± 1.05@@18.65,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ltg/norbert3-small'>ltg/norbert3-small</a>,🔍,3.87@@3.87,40634882.0,50000.0,512.0,✓,✗,3.29 ± 3.17 / 23.56 ± 5.15@@3.29,79.83 ± 0.71 / 80.71 ± 0.74@@79.83,3.90 ± 1.81 / 47.12 ± 4.00@@3.90,16.39 ± 4.34 / 11.35 ± 3.21@@16.39,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/occiglot/occiglot-7b-eu5'>occiglot/occiglot-7b-eu5</a>,🧠,3.87@@3.87,7241732096.0,32000.0,4096.0,✓,✗,10.45 ± 7.57 / 30.76 ± 6.94@@10.45,55.21 ± 3.12 / 54.77 ± 3.10@@55.21,-0.31 ± 0.61 / 33.25 ± 0.54@@-0.31,51.22 ± 2.13 / 38.39 ± 2.09@@51.22,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google-bert/bert-base-multilingual-uncased'>google-bert/bert-base-multilingual-uncased</a>,🔍,3.89@@3.89,167357954.0,105879.0,512.0,✓,✗,2.33 ± 1.48 / 20.95 ± 2.83@@2.33,73.06 ± 1.51 / 72.61 ± 1.40@@73.06,5.48 ± 2.42 / 49.18 ± 3.63@@5.48,18.32 ± 2.98 / 11.29 ± 2.19@@18.32,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/notram-bert-norwegian-cased-080321'>NbAiLab/notram-bert-norwegian-cased-080321</a>,🔍,3.89@@3.89,178567165.0,119547.0,512.0,✓,✗,3.06 ± 3.44 / 32.20 ± 3.07@@3.06,82.57 ± 0.71 / 83.12 ± 0.72@@82.57,2.80 ± 2.64 / 49.02 ± 1.73@@2.80,16.77 ± 2.25 / 10.82 ± 1.68@@16.77,-@@0,-@@0,-@@0,-@@0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07#minimal (zero-shot, val)</a>",🤔,3.90@@3.90,?,100256.0,272000.0,✓,✗,9.79 ± 5.24 / 30.84 ± 3.99@@9.79,33.56 ± 1.41 / 20.90 ± 0.64@@33.56,5.20 ± 2.84 / 49.24 ± 1.07@@5.20,55.96 ± 1.28 / 33.96 ± 1.80@@55.96,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/common-pile/comma-v0.1-2t'>common-pile/comma-v0.1-2t</a>,🧠,3.90@@3.90,7002656768.0,64256.0,16384.0,✓,✗,12.50 ± 3.99 / 39.14 ± 3.18@@12.50,55.54 ± 2.11 / 54.57 ± 2.28@@55.54,1.00 ± 1.67 / 45.67 ± 2.89@@1.00,37.52 ± 2.33 / 25.81 ± 3.03@@37.52,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/vesteinn/ScandiBERT-no-faroese'>vesteinn/ScandiBERT-no-faroese</a>,🔍,3.90@@3.90,124498007.0,50005.0,514.0,✓,✗,0.64 ± 2.73 / 24.07 ± 2.87@@0.64,86.87 ± 0.55 / 87.64 ± 0.49@@86.87,1.86 ± 1.44 / 41.16 ± 5.23@@1.86,18.42 ± 4.75 / 12.96 ± 3.23@@18.42,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LumiOpen/Viking-13B'>LumiOpen/Viking-13B</a>,🧠,3.91@@3.91,14030361600.0,131072.0,4096.0,✓,✗,12.02 ± 9.84 / 29.94 ± 9.48@@12.02,42.71 ± 3.32 / 41.02 ± 2.81@@42.71,1.33 ± 1.88 / 38.15 ± 3.09@@1.33,52.11 ± 3.01 / 36.27 ± 2.48@@52.11,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-14B'>Qwen/Qwen1.5-14B</a>,📝,3.92@@3.92,14167290880.0,152064.0,32768.0,✓,✗,21.09 ± 1.63 / 26.18 ± 1.35@@21.09,40.65 ± 2.25 / 31.27 ± 2.32@@40.65,7.79 ± 2.07 / 50.90 ± 1.57@@7.79,22.70 ± 1.50 / 0.10 ± 0.08@@22.70,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b</a>,🧠,3.95@@3.95,68977172480.0,32032.0,8192.0,✗,✗,11.88 ± 7.20 / 22.60 ± 6.35@@11.88,71.63 ± 1.56 / 67.87 ± 2.09@@71.63,0.63 ± 1.36 / 33.78 ± 0.77@@0.63,12.40 ± 6.53 / 4.83 ± 2.76@@12.40,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KBLab/megatron-bert-large-swedish-cased-165k'>KBLab/megatron-bert-large-swedish-cased-165k</a>,🔍,3.95@@3.95,369621120.0,64128.0,512.0,✓,✗,0.21 ± 3.94 / 27.78 ± 3.43@@0.21,80.64 ± 0.95 / 81.32 ± 0.84@@80.64,1.09 ± 1.70 / 45.06 ± 3.60@@1.09,20.97 ± 1.75 / 14.02 ± 1.23@@20.97,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/neuralmagic/Sparse-Llama-3.1-8B-2of4'>neuralmagic/Sparse-Llama-3.1-8B-2of4</a>,🧠,3.95@@3.95,8030261248.0,128256.0,131072.0,✓,✗,0.00 ± 0.00 / 16.92 ± 0.79@@0.00,45.34 ± 1.62 / 45.45 ± 1.88@@45.34,1.41 ± 2.37 / 47.57 ± 2.09@@1.41,62.46 ± 1.58 / 45.97 ± 1.76@@62.46,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Geotrend/distilbert-base-en-no-cased'>Geotrend/distilbert-base-en-no-cased</a>,🔍,3.96@@3.96,68945711.0,33071.0,512.0,✓,✗,4.40 ± 3.12 / 25.01 ± 4.58@@4.40,82.05 ± 0.46 / 82.67 ± 0.43@@82.05,3.98 ± 2.94 / 50.53 ± 1.83@@3.98,1.92 ± 1.82 / 0.97 ± 1.01@@1.92,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/patrickvonplaten/norwegian-roberta-base'>patrickvonplaten/norwegian-roberta-base</a>,🔍,3.96@@3.96,124647170.0,50265.0,512.0,✓,✗,1.68 ± 4.03 / 18.08 ± 3.73@@1.68,82.57 ± 0.93 / 83.35 ± 0.91@@82.57,5.74 ± 3.53 / 48.75 ± 3.22@@5.74,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-bert-large'>NbAiLab/nb-bert-large</a>,🔍,3.97@@3.97,356191570.0,50000.0,512.0,✓,✗,3.74 ± 4.38 / 32.39 ± 4.38@@3.74,68.55 ± 0.86 / 67.72 ± 0.78@@68.55,1.54 ± 1.93 / 49.47 ± 1.20@@1.54,28.86 ± 2.96 / 19.76 ± 2.14@@28.86,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/infly/OpenCoder-8B-Base'>infly/OpenCoder-8B-Base</a>,📝,3.97@@3.97,7771263040.0,96640.0,8192.0,✓,✗,16.75 ± 4.48 / 32.80 ± 3.50@@16.75,58.00 ± 2.46 / 51.53 ± 4.90@@58.00,0.82 ± 1.56 / 35.91 ± 2.93@@0.82,23.07 ± 0.89 / 0.30 ± 0.19@@23.07,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-xlm-r-multilingual-v1'>sentence-transformers/paraphrase-xlm-r-multilingual-v1</a>,🔍,3.97@@3.97,278045186.0,250002.0,512.0,✓,✗,12.97 ± 2.96 / 31.99 ± 2.53@@12.97,80.92 ± 0.59 / 81.63 ± 0.56@@80.92,1.19 ± 2.37 / 43.13 ± 4.70@@1.19,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/flax-community/swe-roberta-wiki-oscar'>flax-community/swe-roberta-wiki-oscar</a>,🔍,3.98@@3.98,124647170.0,50265.0,512.0,✓,✗,2.89 ± 3.05 / 27.56 ± 2.96@@2.89,80.52 ± 0.76 / 81.35 ± 0.69@@80.52,6.51 ± 3.60 / 51.81 ± 1.95@@6.51,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/EuroBERT/EuroBERT-610m'>EuroBERT/EuroBERT-610m</a>,🔍,3.98@@3.98,755625600.0,128256.0,8192.0,✓,✗,8.54 ± 1.24 / 34.99 ± 2.67@@8.54,64.69 ± 3.54 / 65.60 ± 3.50@@64.69,0.33 ± 1.85 / 40.82 ± 4.46@@0.33,27.06 ± 1.87 / 16.86 ± 1.44@@27.06,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc'>NbAiLab/nb-roberta-base-ncc</a>,🔍,3.98@@3.98,278295700.0,250002.0,514.0,✓,✗,5.54 ± 5.98 / 29.77 ± 5.56@@5.54,84.80 ± 0.50 / 85.45 ± 0.39@@84.80,0.88 ± 2.48 / 40.44 ± 3.71@@0.88,5.46 ± 4.86 / 3.65 ± 3.40@@5.46,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased'>sentence-transformers/distiluse-base-multilingual-cased</a>,🔍,3.98@@3.98,135326210.0,119547.0,512.0,✓,✗,10.41 ± 3.80 / 34.36 ± 3.61@@10.41,77.16 ± 0.93 / 78.00 ± 0.91@@77.16,4.09 ± 2.27 / 47.26 ± 3.09@@4.09,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v2'>sentence-transformers/distiluse-base-multilingual-cased-v2</a>,🔍,3.98@@3.98,135326210.0,119547.0,512.0,✓,✗,9.59 ± 3.69 / 32.95 ± 3.64@@9.59,77.00 ± 1.08 / 77.85 ± 1.05@@77.00,4.09 ± 2.27 / 47.26 ± 3.09@@4.09,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-research-v0.4'>openGPT-X/Teuken-7B-instruct-research-v0.4</a>,📝,3.99@@3.99,7452725248.0,250680.0,4096.0,✗,✗,16.72 ± 4.87 / 41.68 ± 4.39@@16.72,46.64 ± 1.91 / 35.58 ± 2.47@@46.64,-1.54 ± 2.60 / 36.21 ± 2.51@@-1.54,38.94 ± 4.72 / 18.69 ± 5.12@@38.94,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking'>sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking</a>,🔍,3.99@@3.99,135326210.0,119547.0,512.0,✓,✗,9.77 ± 3.39 / 32.64 ± 2.55@@9.77,82.91 ± 0.89 / 83.43 ± 0.87@@82.91,1.67 ± 2.22 / 46.20 ± 3.31@@1.67,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v1'>sentence-transformers/distiluse-base-multilingual-cased-v1</a>,🔍,3.99@@3.99,135326210.0,119547.0,512.0,✓,✗,9.82 ± 2.60 / 36.40 ± 2.64@@9.82,75.63 ± 1.41 / 76.23 ± 1.36@@75.63,3.65 ± 1.93 / 48.34 ± 1.78@@3.65,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/quora-distilbert-multilingual'>sentence-transformers/quora-distilbert-multilingual</a>,🔍,3.99@@3.99,135326210.0,119547.0,512.0,✓,✗,9.77 ± 3.39 / 32.64 ± 2.55@@9.77,82.91 ± 0.89 / 83.43 ± 0.87@@82.91,1.67 ± 2.22 / 46.20 ± 3.31@@1.67,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/KB/bert-base-swedish-cased'>KB/bert-base-swedish-cased</a>,🔍,3.99@@3.99,124692482.0,50325.0,512.0,✓,✗,3.46 ± 2.02 / 20.63 ± 3.68@@3.46,82.76 ± 1.26 / 83.50 ± 1.20@@82.76,3.98 ± 2.70 / 47.46 ± 2.35@@3.98,0.01 ± 0.02 / 0.00 ± 0.00@@0.01,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen2.5-Math-7B'>Qwen/Qwen2.5-Math-7B</a>,📝,4.00@@4.00,7615616512.0,152064.0,4096.0,✓,✗,16.52 ± 3.62 / 26.03 ± 4.52@@16.52,50.78 ± 1.97 / 46.78 ± 3.03@@50.78,2.16 ± 2.02 / 46.13 ± 4.51@@2.16,23.08 ± 5.09 / 7.97 ± 4.96@@23.08,-@@0,-@@0,-@@0,-@@0
