<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/Qwen/Qwen2.5-1.5B-Instruct'>Qwen/Qwen2.5-1.5B-Instruct</a>,📝,2.54@@2.54,1543714304.0,151936.0,32768.0,✓,✗,82.89 ± 1.92 / 91.38 ± 1.00@@82.89,44.44 ± 1.35 / 35.89 ± 1.31@@44.44,14.75 ± 2.08 / 47.28 ± 3.14@@14.75,65.08 ± 1.05 / 38.74 ± 0.67@@65.08,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,2.55@@2.55,3606752256.0,128256.0,131072.0,✓,✗,90.70 ± 0.83 / 95.29 ± 0.44@@90.70,43.67 ± 1.66 / 35.72 ± 1.45@@43.67,15.12 ± 2.18 / 39.57 ± 2.10@@15.12,63.06 ± 2.97 / 36.33 ± 2.41@@63.06,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,2.55@@2.55,6939037248.0,100352.0,131072.0,✓,✗,92.54 ± 0.73 / 96.22 ± 0.38@@92.54,53.75 ± 2.21 / 44.81 ± 2.44@@53.75,35.39 ± 4.31 / 60.40 ± 4.15@@35.39,23.00 ± 2.53 / 1.48 ± 1.30@@23.00,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-2-13b-chat-hf'>meta-llama/Llama-2-13b-chat-hf</a>,📝,2.56@@2.56,13015866880.0,32000.0,4096.0,✓,✗,90.85 ± 0.91 / 95.34 ± 0.48@@90.85,39.98 ± 1.88 / 30.71 ± 1.98@@39.98,20.05 ± 1.84 / 56.83 ± 1.59@@20.05,59.68 ± 1.91 / 34.62 ± 1.03@@59.68,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/common-pile/comma-v0.1-2t'>common-pile/comma-v0.1-2t</a>,🧠,2.56@@2.56,7002656768.0,64256.0,16384.0,✓,✗,85.02 ± 1.45 / 92.25 ± 0.89@@85.02,43.36 ± 1.93 / 42.15 ± 2.02@@43.36,12.44 ± 2.54 / 52.49 ± 3.69@@12.44,70.27 ± 1.22 / 43.79 ± 1.55@@70.27,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LumiOpen/Viking-33B'>LumiOpen/Viking-33B</a>,🧠,2.56@@2.56,33119034368.0,131072.0,4096.0,✓,✗,92.01 ± 0.76 / 95.99 ± 0.38@@92.01,47.23 ± 2.04 / 40.27 ± 2.37@@47.23,9.36 ± 1.15 / 46.68 ± 2.86@@9.36,61.90 ± 1.69 / 37.89 ± 1.22@@61.90,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/mistralai/Mistral-7B-Instruct-v0.2'>mistralai/Mistral-7B-Instruct-v0.2</a>,📝,2.58@@2.58,7241732096.0,32000.0,32768.0,✗,✗,91.74 ± 0.72 / 95.85 ± 0.36@@91.74,40.08 ± 2.01 / 34.66 ± 2.19@@40.08,23.37 ± 1.44 / 61.44 ± 0.72@@23.37,50.77 ± 3.05 / 19.81 ± 2.99@@50.77,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/MaLA-LM/emma-500-llama2-7b'>MaLA-LM/emma-500-llama2-7b</a>,🧠,2.60@@2.60,6738415616.0,32000.0,4096.0,✓,✗,89.51 ± 0.86 / 94.66 ± 0.48@@89.51,44.92 ± 1.78 / 44.15 ± 1.87@@44.92,5.17 ± 1.82 / 39.00 ± 2.06@@5.17,70.79 ± 1.31 / 45.73 ± 1.00@@70.79,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/THUDM/GLM-4.1V-9B-Thinking'>THUDM/GLM-4.1V-9B-Thinking</a>,🤔,2.60@@2.60,10292777472.0,151552.0,65536.0,✓,✗,93.04 ± 0.68 / 96.50 ± 0.34@@93.04,55.16 ± 1.46 / 46.57 ± 2.05@@55.16,39.03 ± 1.39 / 62.52 ± 0.89@@39.03,11.30 ± 0.71 / 0.00 ± 0.00@@11.30,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/infly/OpenCoder-8B-Instruct'>infly/OpenCoder-8B-Instruct</a>,📝,2.61@@2.61,7771262976.0,96640.0,8192.0,✓,✗,81.38 ± 2.16 / 90.29 ± 1.34@@81.38,48.54 ± 1.86 / 41.91 ± 2.01@@48.54,11.69 ± 2.16 / 51.91 ± 3.44@@11.69,58.80 ± 2.06 / 30.69 ± 2.90@@58.80,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-instruct'>ibm-granite/granite-3.0-3b-a800m-instruct</a>,📝,2.63@@2.63,3374295552.0,49155.0,4096.0,✓,✗,90.96 ± 2.48 / 95.40 ± 1.30@@90.96,42.24 ± 1.72 / 33.17 ± 1.66@@42.24,5.21 ± 1.56 / 42.58 ± 4.32@@5.21,68.38 ± 0.86 / 39.82 ± 1.04@@68.38,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/kurakurai/Luth-0.6B-Instruct'>kurakurai/Luth-0.6B-Instruct</a>,📝,2.64@@2.64,596049920.0,151936.0,40960.0,✗,✗,83.11 ± 2.06 / 91.27 ± 1.18@@83.11,42.75 ± 1.54 / 37.49 ± 2.68@@42.75,14.99 ± 1.86 / 56.40 ± 1.82@@14.99,59.98 ± 1.14 / 31.05 ± 0.85@@59.98,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/microsoft/xlm-align-base'>microsoft/xlm-align-base</a>,🔍,2.66@@2.66,278045186.0,250002.0,514.0,✓,✗,82.87 ± 1.06 / 91.36 ± 0.52@@82.87,70.50 ± 1.04 / 69.64 ± 1.09@@70.50,3.17 ± 3.97 / 47.69 ± 4.45@@3.17,38.21 ± 1.77 / 20.63 ± 1.23@@38.21,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,2.66@@2.66,394781696.0,50368.0,8192.0,✓,✗,77.43 ± 2.40 / 88.55 ± 1.23@@77.43,49.72 ± 3.23 / 50.13 ± 3.22@@49.72,22.44 ± 8.16 / 57.72 ± 4.53@@22.44,43.23 ± 3.07 / 22.64 ± 1.85@@43.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-70B-2509'>swiss-ai/Apertus-70B-2509</a>,🧠,2.68@@2.68,70599864480.0,131072.0,65536.0,✓,✗,58.47 ± 7.12 / 73.51 ± 6.01@@58.47,48.67 ± 1.44 / 46.66 ± 1.56@@48.67,8.78 ± 4.32 / 37.17 ± 3.67@@8.78,73.56 ± 2.24 / 47.57 ± 1.91@@73.56,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_2-3t-tokens_llama'>TrustLLMeu/baseline-7-8b_2-3t-tokens_llama</a>,🧠,2.70@@2.70,7799574528.0,100096.0,4096.0,✓,✗,91.81 ± 0.61 / 95.88 ± 0.32@@91.81,45.30 ± 2.43 / 43.23 ± 2.59@@45.30,0.33 ± 1.42 / 33.92 ± 0.59@@0.33,63.46 ± 1.55 / 40.30 ± 1.16@@63.46,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/neuralmagic/Sparse-Llama-3.1-8B-2of4'>neuralmagic/Sparse-Llama-3.1-8B-2of4</a>,🧠,2.70@@2.70,8030261248.0,128256.0,131072.0,✓,✗,92.74 ± 0.55 / 96.31 ± 0.29@@92.74,39.10 ± 1.29 / 38.20 ± 1.38@@39.10,0.56 ± 0.76 / 33.42 ± 0.21@@0.56,71.95 ± 1.65 / 46.22 ± 1.37@@71.95,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-20b-code-instruct'>ibm-granite/granite-20b-code-instruct</a>,📝,2.70@@2.70,20066993152.0,49152.0,8192.0,✓,✗,85.11 ± 1.75 / 92.36 ± 0.97@@85.11,50.00 ± 2.42 / 46.34 ± 2.53@@50.00,11.81 ± 1.53 / 51.11 ± 2.88@@11.81,46.25 ± 4.04 / 19.35 ± 3.94@@46.25,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,2.71@@2.71,2023868416.0,64000.0,4096.0,✓,✗,93.31 ± 0.82 / 96.63 ± 0.42@@93.31,34.50 ± 1.21 / 32.42 ± 1.75@@34.50,7.36 ± 2.13 / 48.27 ± 3.66@@7.36,68.02 ± 1.77 / 42.79 ± 1.35@@68.02,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-research-v0.4'>openGPT-X/Teuken-7B-instruct-research-v0.4</a>,📝,2.72@@2.72,7452725248.0,250680.0,4096.0,✗,✗,92.67 ± 0.92 / 96.31 ± 0.48@@92.67,42.30 ± 1.46 / 26.74 ± 1.70@@42.30,1.00 ± 1.12 / 33.79 ± 0.41@@1.00,65.38 ± 1.30 / 38.36 ± 0.83@@65.38,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/TrustLLMeu/baseline-7-8b_1t-tokens_llama'>TrustLLMeu/baseline-7-8b_1t-tokens_llama</a>,🧠,2.73@@2.73,7799574528.0,100096.0,4096.0,✓,✗,91.02 ± 0.74 / 95.46 ± 0.40@@91.02,43.85 ± 1.98 / 42.97 ± 1.97@@43.85,2.37 ± 1.42 / 34.99 ± 1.23@@2.37,58.60 ± 1.57 / 37.21 ± 1.38@@58.60,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-3b-a800m-base'>ibm-granite/granite-3.0-3b-a800m-base</a>,🧠,2.74@@2.74,3374286336.0,49152.0,4096.0,✓,✗,93.84 ± 0.54 / 96.90 ± 0.28@@93.84,34.72 ± 3.89 / 30.53 ± 2.52@@34.72,6.50 ± 2.04 / 48.32 ± 3.84@@6.50,64.80 ± 0.96 / 37.99 ± 0.78@@64.80,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-2-7b-chat-hf'>meta-llama/Llama-2-7b-chat-hf</a>,📝,2.76@@2.76,6738417664.0,32000.0,4096.0,✓,✗,78.00 ± 5.56 / 87.65 ± 3.64@@78.00,37.83 ± 1.58 / 27.55 ± 1.59@@37.83,16.31 ± 2.06 / 51.70 ± 3.91@@16.31,59.24 ± 1.39 / 33.59 ± 0.78@@59.24,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Twitter/twhin-bert-large'>Twitter/twhin-bert-large</a>,🔍,2.77@@2.77,561713298.0,250002.0,512.0,✓,✗,73.42 ± 7.08 / 86.37 ± 3.81@@73.42,74.36 ± 1.64 / 73.31 ± 1.55@@74.36,9.90 ± 8.38 / 47.36 ± 7.86@@9.90,23.04 ± 8.87 / 12.30 ± 5.72@@23.04,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2-2b'>google/gemma-2-2b</a>,🧠,2.77@@2.77,2614341888.0,256000.0,8192.0,✓,✗,92.66 ± 0.98 / 96.29 ± 0.51@@92.66,33.88 ± 2.44 / 32.89 ± 2.33@@33.88,9.18 ± 1.88 / 51.34 ± 2.98@@9.18,59.57 ± 2.08 / 35.40 ± 1.47@@59.57,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ZurichNLP/unsup-simcse-xlm-roberta-base'>ZurichNLP/unsup-simcse-xlm-roberta-base</a>,🔍,2.77@@2.77,277453570.0,250002.0,514.0,✓,✗,80.77 ± 0.55 / 90.33 ± 0.30@@80.77,69.61 ± 1.03 / 69.22 ± 1.11@@69.61,2.29 ± 1.76 / 45.05 ± 3.45@@2.29,34.99 ± 1.59 / 17.97 ± 1.31@@34.99,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-8B-2509'>swiss-ai/Apertus-8B-2509</a>,🧠,2.80@@2.80,8053338176.0,131072.0,65536.0,✓,✗,69.21 ± 4.10 / 81.67 ± 2.95@@69.21,45.15 ± 2.59 / 43.31 ± 2.67@@45.15,4.83 ± 2.49 / 37.04 ± 2.46@@4.83,67.72 ± 2.26 / 38.52 ± 2.07@@67.72,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen1.5-14B'>Qwen/Qwen1.5-14B</a>,📝,2.81@@2.81,14167290880.0,152064.0,32768.0,✓,✗,91.02 ± 0.61 / 95.41 ± 0.32@@91.02,39.21 ± 1.27 / 26.88 ± 0.86@@39.21,31.44 ± 2.80 / 65.41 ± 1.45@@31.44,23.53 ± 0.21 / 0.02 ± 0.02@@23.53,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/yulan-team/YuLan-Mini-Instruct'>yulan-team/YuLan-Mini-Instruct</a>,📝,2.85@@2.85,2424375168.0,99000.0,28723.0,✗,✗,86.20 ± 1.41 / 92.89 ± 0.79@@86.20,36.84 ± 1.14 / 33.38 ± 1.67@@36.84,10.64 ± 2.05 / 44.26 ± 1.99@@10.64,54.40 ± 0.84 / 27.31 ± 1.93@@54.40,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/common-pile/comma-v0.1-1t'>common-pile/comma-v0.1-1t</a>,🧠,2.86@@2.86,7002656768.0,64256.0,16384.0,✓,✗,84.78 ± 1.00 / 92.26 ± 0.56@@84.78,36.16 ± 1.60 / 34.71 ± 1.53@@36.16,7.82 ± 1.94 / 49.76 ± 2.76@@7.82,58.10 ± 2.97 / 36.30 ± 2.39@@58.10,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/dbmdz/bert-base-historic-multilingual-cased'>dbmdz/bert-base-historic-multilingual-cased</a>,🔍,2.87@@2.87,111243522.0,32000.0,512.0,✓,✗,59.18 ± 12.34 / 77.74 ± 9.57@@59.18,70.31 ± 0.91 / 69.89 ± 0.82@@70.31,6.40 ± 5.47 / 50.99 ± 3.33@@6.40,30.47 ± 1.34 / 14.39 ± 1.07@@30.47,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tencent/Hunyuan-7B-Instruct'>tencent/Hunyuan-7B-Instruct</a>,🤔,2.92@@2.92,7504568320.0,128167.0,32768.0,✓,✗,81.81 ± 1.02 / 90.87 ± 0.52@@81.81,36.47 ± 1.45 / 31.89 ± 1.68@@36.47,16.63 ± 1.98 / 56.60 ± 0.95@@16.63,43.39 ± 0.96 / 0.00 ± 0.00@@43.39,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-7B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-7B</a>,🤔,2.93@@2.93,7615616512.0,152064.0,131072.0,✓,✗,81.61 ± 1.42 / 90.64 ± 0.81@@81.61,37.39 ± 0.81 / 27.48 ± 0.98@@37.39,12.45 ± 1.75 / 54.94 ± 0.79@@12.45,47.43 ± 1.08 / 26.04 ± 1.07@@47.43,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Llama-8B'>deepseek-ai/DeepSeek-R1-Distill-Llama-8B</a>,🤔,2.94@@2.94,8030261248.0,128256.0,131072.0,✓,✗,83.75 ± 3.78 / 91.80 ± 1.91@@83.75,36.33 ± 1.64 / 31.54 ± 1.72@@36.33,14.68 ± 2.16 / 56.51 ± 1.04@@14.68,40.88 ± 1.11 / 17.15 ± 1.43@@40.88,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen2.5-Math-7B'>Qwen/Qwen2.5-Math-7B</a>,📝,2.97@@2.97,7615616512.0,152064.0,4096.0,✓,✗,88.38 ± 0.89 / 94.13 ± 0.47@@88.38,45.59 ± 1.57 / 41.94 ± 2.04@@45.59,7.67 ± 3.01 / 39.92 ± 3.76@@7.67,32.60 ± 3.59 / 7.25 ± 3.37@@32.60,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/infly/OpenCoder-8B-Base'>infly/OpenCoder-8B-Base</a>,📝,2.98@@2.98,7771263040.0,96640.0,8192.0,✓,✗,84.15 ± 0.69 / 92.03 ± 0.34@@84.15,48.58 ± 2.25 / 42.72 ± 2.85@@48.58,3.82 ± 1.44 / 49.83 ± 1.53@@3.82,33.24 ± 2.14 / 0.28 ± 0.15@@33.24,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/BSC-LT/salamandra-2b-instruct'>BSC-LT/salamandra-2b-instruct</a>,📝,2.98@@2.98,2253490176.0,256000.0,8192.0,✓,✗,83.41 ± 2.17 / 91.28 ± 1.26@@83.41,31.20 ± 2.27 / 30.19 ± 2.40@@31.20,-1.10 ± 1.31 / 34.12 ± 0.80@@-1.10,63.61 ± 0.81 / 35.05 ± 0.94@@63.61,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4'>openGPT-X/Teuken-7B-instruct-commercial-v0.4</a>,📝,3.01@@3.01,7452725248.0,250680.0,4096.0,✓,✗,79.50 ± 4.50 / 88.53 ± 2.83@@79.50,36.71 ± 1.46 / 25.25 ± 1.87@@36.71,0.22 ± 0.43 / 33.37 ± 0.27@@0.22,55.78 ± 3.04 / 31.24 ± 2.60@@55.78,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,3.02@@3.02,108867577.0,84985.0,512.0,✓,✗,57.60 ± 1.93 / 78.71 ± 0.99@@57.60,69.12 ± 0.84 / 68.72 ± 0.81@@69.12,16.61 ± 8.72 / 54.73 ± 6.76@@16.61,14.25 ± 1.41 / 6.23 ± 0.86@@14.25,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B</a>,🤔,3.03@@3.03,751632384.0,151936.0,40960.0,✓,✗,75.66 ± 1.18 / 87.68 ± 0.56@@75.66,33.87 ± 1.04 / 26.50 ± 1.87@@33.87,10.35 ± 1.82 / 53.87 ± 1.17@@10.35,49.55 ± 0.93 / 26.47 ± 0.78@@49.55,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B'>HuggingFaceTB/SmolLM2-1.7B</a>,🧠,3.04@@3.04,1711376384.0,49152.0,8192.0,✓,✗,89.40 ± 0.91 / 94.62 ± 0.50@@89.40,35.20 ± 2.03 / 30.35 ± 1.94@@35.20,4.76 ± 1.49 / 41.50 ± 3.95@@4.76,44.34 ± 1.88 / 26.51 ± 1.27@@44.34,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/BSC-LT/salamandra-2b'>BSC-LT/salamandra-2b</a>,🧠,3.07@@3.07,2253490176.0,256000.0,8192.0,✓,✗,85.85 ± 2.62 / 92.72 ± 1.51@@85.85,28.07 ± 3.24 / 27.43 ± 3.34@@28.07,3.08 ± 1.52 / 41.62 ± 3.93@@3.08,53.13 ± 3.53 / 31.89 ± 2.06@@53.13,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/facebook/MobileLLM-R1-950M-base'>facebook/MobileLLM-R1-950M-base</a>,🧠,3.08@@3.08,949685760.0,128256.0,4096.0,✗,✗,70.18 ± 6.50 / 82.91 ± 4.64@@70.18,34.49 ± 2.39 / 27.02 ± 1.40@@34.49,2.91 ± 2.34 / 41.94 ± 3.13@@2.91,58.52 ± 1.03 / 35.48 ± 0.52@@58.52,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/OpenLLM-France/Lucie-7B'>OpenLLM-France/Lucie-7B</a>,🧠,3.09@@3.09,6706960384.0,65024.0,32000.0,✓,✗,92.08 ± 1.06 / 95.93 ± 0.57@@92.08,33.49 ± 1.79 / 32.90 ± 1.94@@33.49,5.68 ± 1.20 / 41.54 ± 2.91@@5.68,33.69 ± 1.48 / 0.12 ± 0.03@@33.69,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Twitter/twhin-bert-base'>Twitter/twhin-bert-base</a>,🔍,3.10@@3.10,279080594.0,250002.0,512.0,✓,✗,68.41 ± 3.58 / 84.10 ± 1.83@@68.41,71.62 ± 1.37 / 71.10 ± 1.34@@71.62,4.11 ± 3.75 / 46.13 ± 4.83@@4.11,9.74 ± 0.76 / 4.00 ± 0.62@@9.74,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B-Instruct'>HuggingFaceTB/SmolLM2-1.7B-Instruct</a>,📝,3.10@@3.10,1711376384.0,49152.0,8192.0,✓,✗,85.81 ± 0.85 / 92.80 ± 0.47@@85.81,26.15 ± 5.81 / 23.15 ± 3.17@@26.15,4.73 ± 2.37 / 34.98 ± 1.95@@4.73,52.23 ± 1.40 / 26.85 ± 0.80@@52.23,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/LumiOpen/Viking-13B'>LumiOpen/Viking-13B</a>,🧠,3.11@@3.11,14030361600.0,131072.0,4096.0,✓,✗,82.50 ± 1.79 / 90.62 ± 1.09@@82.50,31.99 ± 3.92 / 28.10 ± 3.12@@31.99,4.89 ± 1.17 / 49.15 ± 1.13@@4.89,46.04 ± 2.19 / 27.99 ± 1.24@@46.04,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.11@@3.11,999885952.0,262144.0,32768.0,✓,✗,91.65 ± 0.77 / 95.79 ± 0.41@@91.65,30.24 ± 2.20 / 28.91 ± 2.32@@30.24,0.90 ± 2.53 / 46.05 ± 3.85@@0.90,45.55 ± 2.92 / 27.16 ± 1.23@@45.55,-@@0,-@@0,-@@0,-@@0
<a href='https://ollama.com/library/gemma3:1b'>ollama_chat/gemma3:1b</a>,📝,3.14@@3.14,1000000000.0,262144.0,32768.0,✓,✗,75.28 ± 4.07 / 85.99 ± 2.69@@75.28,26.92 ± 1.41 / 20.21 ± 0.81@@26.92,11.80 ± 0.97 / 53.82 ± 1.38@@11.80,46.30 ± 1.26 / 24.28 ± 1.09@@46.30,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/paraphrase-xlm-r-multilingual-v1'>sentence-transformers/paraphrase-xlm-r-multilingual-v1</a>,🔍,3.14@@3.14,278044162.0,250002.0,512.0,✓,✗,77.01 ± 1.36 / 88.45 ± 0.68@@77.01,66.08 ± 1.43 / 65.96 ± 1.50@@66.08,1.27 ± 1.59 / 44.62 ± 3.28@@1.27,6.02 ± 1.18 / 1.32 ± 0.29@@6.02,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/cardiffnlp/twitter-xlm-roberta-base'>cardiffnlp/twitter-xlm-roberta-base</a>,🔍,3.15@@3.15,278045186.0,250002.0,514.0,✓,✗,54.37 ± 17.69 / 73.56 ± 13.36@@54.37,66.19 ± 1.62 / 66.08 ± 1.52@@66.19,12.00 ± 7.44 / 49.77 ± 7.44@@12.00,8.11 ± 0.40 / 2.44 ± 0.37@@8.11,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2b-it'>google/gemma-2b-it</a>,📝,3.16@@3.16,2506172416.0,256000.0,8192.0,✗,✗,80.83 ± 3.52 / 89.68 ± 2.26@@80.83,33.90 ± 4.06 / 28.48 ± 2.92@@33.90,0.77 ± 1.64 / 43.48 ± 3.54@@0.77,43.19 ± 2.18 / 18.82 ± 1.90@@43.19,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-2b'>google/gemma-2b</a>,🧠,3.17@@3.17,2506172416.0,256000.0,8192.0,✓,✗,89.15 ± 1.69 / 94.37 ± 0.94@@89.15,19.45 ± 3.91 / 19.16 ± 3.94@@19.45,-0.83 ± 1.50 / 35.32 ± 2.02@@-0.83,57.85 ± 2.53 / 35.20 ± 1.26@@57.85,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,3.17@@3.17,93990500.0,65636.0,512.0,✓,✗,40.49 ± 2.87 / 69.76 ± 1.65@@40.49,48.35 ± 1.10 / 47.48 ± 1.14@@48.35,21.81 ± 5.89 / 59.97 ± 3.13@@21.81,26.63 ± 1.07 / 12.55 ± 0.87@@26.63,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/sentence-transformers/stsb-xlm-r-multilingual'>sentence-transformers/stsb-xlm-r-multilingual</a>,🔍,3.18@@3.18,278044162.0,250002.0,512.0,✓,✗,75.41 ± 0.81 / 87.68 ± 0.41@@75.41,64.19 ± 1.73 / 64.01 ± 1.83@@64.19,1.83 ± 0.97 / 50.18 ± 0.95@@1.83,7.39 ± 0.42 / 1.73 ± 0.26@@7.39,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,3.18@@3.18,1235814400.0,128256.0,131072.0,✓,✗,89.79 ± 1.43 / 94.83 ± 0.75@@89.79,26.25 ± 1.92 / 25.35 ± 1.77@@26.25,0.54 ± 1.64 / 49.74 ± 0.94@@0.54,44.72 ± 3.10 / 25.67 ± 1.87@@44.72,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,3.20@@3.20,3211926528.0,65536.0,4096.0,✓,✗,73.28 ± 3.05 / 86.10 ± 1.90@@73.28,35.54 ± 2.67 / 34.08 ± 2.76@@35.54,0.77 ± 2.02 / 41.66 ± 4.50@@0.77,44.34 ± 3.17 / 27.58 ± 1.51@@44.34,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-7b-it'>google/gemma-7b-it</a>,📝,3.22@@3.22,8537680896.0,256000.0,8192.0,✗,✗,65.17 ± 12.78 / 78.04 ± 9.33@@65.17,46.91 ± 2.62 / 44.59 ± 2.81@@46.91,10.25 ± 1.27 / 47.25 ± 3.86@@10.25,20.68 ± 2.70 / 2.55 ± 1.04@@20.68,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-instruct'>ibm-granite/granite-3.0-1b-a400m-instruct</a>,📝,3.22@@3.22,1334628352.0,49155.0,4096.0,✓,✗,69.26 ± 9.14 / 81.66 ± 6.66@@69.26,32.46 ± 1.20 / 20.51 ± 0.77@@32.46,1.95 ± 1.31 / 42.02 ± 3.73@@1.95,48.49 ± 1.40 / 27.95 ± 1.06@@48.49,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-3b-code-base-2k'>ibm-granite/granite-3b-code-base-2k</a>,🧠,3.27@@3.27,3482503680.0,49152.0,2048.0,✓,✗,8.35 ± 13.44 / 40.21 ± 9.67@@8.35,54.52 ± 1.55 / 53.48 ± 1.76@@54.52,3.60 ± 1.69 / 41.37 ± 4.72@@3.60,58.70 ± 1.41 / 36.72 ± 0.90@@58.70,-@@0,-@@0,-@@0,-@@0
