<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/CohereForAI/aya-expanse-32b'>CohereForAI/aya-expanse-32b</a>,📝,2.60@@2.60,32296476672.0,256000.0,8192.0,✗,✗,82.57 ± 0.91 / 91.25 ± 0.47@@82.57,48.22 ± 1.77 / 40.47 ± 1.41@@48.22,23.03 ± 2.72 / 59.47 ± 2.96@@23.03,73.70 ± 0.76 / 51.88 ± 1.10@@73.70,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://platform.openai.com/docs/models/o3'>o3-2025-04-16 (zero-shot, val)</a>",🤔,2.60@@2.60,?,?,200000.0,✓,✗,84.39 ± 1.47 / 92.01 ± 0.81@@84.39,51.86 ± 2.63 / 46.51 ± 3.03@@51.86,22.41 ± 2.82 / 46.02 ± 1.97@@22.41,64.81 ± 1.23 / 38.85 ± 1.18@@64.81,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/meta-llama/Llama-3.1-405B-Instruct-FP8'>meta-llama/Llama-3.1-405B-Instruct-FP8</a>,📝,2.61@@2.61,405868625920.0,128256.0,131072.0,✓,✗,85.00 ± 0.42 / 92.48 ± 0.20@@85.00,51.31 ± 2.44 / 48.31 ± 1.95@@51.31,18.35 ± 2.20 / 50.87 ± 2.43@@18.35,74.19 ± 1.43 / 51.63 ± 2.48@@74.19,15.12.0@@151200,15.12.0@@151200,15.12.0@@151200,15.12.0.dev0@@151200
<a href='https://hf.co/Qwen/Qwen1.5-14B-Chat'>Qwen/Qwen1.5-14B-Chat</a>,📝,2.61@@2.61,14167290880.0,152064.0,32768.0,✗,✗,76.04 ± 1.11 / 87.54 ± 0.66@@76.04,46.61 ± 2.46 / 37.36 ± 2.10@@46.61,23.99 ± 2.84 / 59.42 ± 2.92@@23.99,75.98 ± 1.23 / 55.53 ± 1.69@@75.98,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://platform.openai.com/docs/models/o3-mini'>o3-mini-2025-01-31</a>,🤔,2.62@@2.62,?,?,200000.0,✓,✗,81.97 ± 0.87 / 90.95 ± 0.44@@81.97,57.18 ± 2.83 / 50.10 ± 2.62@@57.18,18.61 ± 0.99 / 45.97 ± 0.62@@18.61,67.30 ± 1.12 / 41.11 ± 1.13@@67.30,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,2.62@@2.62,8030261248.0,128256.0,131072.0,✓,✗,81.45 ± 0.92 / 90.59 ± 0.54@@81.45,46.16 ± 2.64 / 38.03 ± 2.88@@46.16,23.39 ± 3.82 / 56.50 ± 3.78@@23.39,77.08 ± 1.51 / 60.04 ± 1.48@@77.08,16.5.0.dev0@@160500,15.13.0@@151300,16.5.0.dev0@@160500,15.13.0@@151300
<a href='https://hf.co/google/gemma-2-27b-it'>google/gemma-2-27b-it</a>,📝,2.62@@2.62,27227128320.0,256000.0,8192.0,✓,✗,81.62 ± 1.66 / 90.49 ± 0.95@@81.62,44.15 ± 2.51 / 36.15 ± 2.32@@44.15,26.46 ± 3.95 / 57.05 ± 3.43@@26.46,73.31 ± 0.83 / 51.18 ± 1.16@@73.31,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B</a>,🤔,2.62@@2.62,30532122624.0,151936.0,40960.0,✓,✗,80.31 ± 1.01 / 90.04 ± 0.54@@80.31,56.08 ± 2.14 / 50.75 ± 1.77@@56.08,17.21 ± 1.13 / 44.17 ± 0.49@@17.21,73.68 ± 1.00 / 53.29 ± 1.36@@73.68,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B#no-thinking</a>,📝,2.63@@2.63,4022468096.0,151936.0,40960.0,✓,✗,77.63 ± 1.03 / 88.79 ± 0.51@@77.63,46.43 ± 2.02 / 35.79 ± 2.13@@46.43,24.80 ± 2.84 / 59.13 ± 3.34@@24.80,72.62 ± 0.76 / 55.04 ± 1.28@@72.62,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B</a>,🤔,2.63@@2.63,14768307200.0,151936.0,40960.0,✓,✗,79.46 ± 1.18 / 89.64 ± 0.63@@79.46,52.06 ± 1.38 / 46.26 ± 1.46@@52.06,18.06 ± 1.19 / 44.74 ± 0.69@@18.06,76.54 ± 0.65 / 57.73 ± 1.05@@76.54,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Llama-3.1-70B-Instruct'>meta-llama/Llama-3.1-70B-Instruct</a>,📝,2.64@@2.64,70553706496.0,128256.0,131072.0,✓,✗,83.44 ± 0.42 / 91.70 ± 0.20@@83.44,54.53 ± 1.75 / 44.47 ± 1.13@@54.53,16.32 ± 0.97 / 45.76 ± 0.84@@16.32,71.98 ± 1.11 / 45.81 ± 2.12@@71.98,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B</a>,🤔,2.64@@2.64,8190735360.0,151936.0,40960.0,✓,✗,78.68 ± 1.23 / 89.25 ± 0.65@@78.68,54.96 ± 1.60 / 41.15 ± 2.49@@54.96,18.14 ± 0.82 / 45.59 ± 0.54@@18.14,73.00 ± 0.58 / 52.52 ± 0.97@@73.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct</a>,📝,2.64@@2.64,11168796672.0,32128.0,32768.0,✓,✓,80.27 ± 1.03 / 90.08 ± 0.51@@80.27,52.43 ± 2.51 / 41.30 ± 1.81@@52.43,16.89 ± 3.39 / 56.16 ± 2.76@@16.89,79.02 ± 1.11 / 59.44 ± 1.29@@79.02,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it</a>,📝,2.65@@2.65,27432406640.0,262144.0,8192.0,✓,✗,82.75 ± 1.07 / 91.25 ± 0.56@@82.75,49.80 ± 2.70 / 43.76 ± 1.53@@49.80,19.55 ± 2.97 / 56.56 ± 2.43@@19.55,71.48 ± 0.96 / 47.38 ± 1.34@@71.48,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,2.65@@2.65,10731524096.0,32000.0,4096.0,✓,✗,83.05 ± 0.68 / 91.49 ± 0.34@@83.05,52.25 ± 2.04 / 43.95 ± 1.20@@52.25,14.04 ± 3.19 / 49.98 ± 5.23@@14.04,79.82 ± 0.84 / 61.81 ± 1.11@@79.82,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#high (zero-shot, val)</a>",🤔,2.65@@2.65,?,100256.0,272000.0,✓,✗,88.20 ± 1.63 / 94.00 ± 0.87@@88.20,43.09 ± 2.66 / 38.53 ± 2.81@@43.09,22.79 ± 2.81 / 46.08 ± 1.92@@22.79,70.41 ± 1.45 / 50.35 ± 1.79@@70.41,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/ThatsGroes/gemma-2-27b-it-FP8-Dynamic'>ThatsGroes/gemma-2-27b-it-FP8-Dynamic</a>,📝,2.66@@2.66,28410968576.0,256000.0,8192.0,✓,✗,81.43 ± 1.75 / 90.39 ± 0.99@@81.43,41.85 ± 2.42 / 35.28 ± 2.37@@41.85,24.97 ± 3.81 / 55.56 ± 3.35@@24.97,72.85 ± 0.98 / 50.20 ± 1.31@@72.85,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen3-235B-A22B'>Qwen/Qwen3-235B-A22B</a>,🤔,2.66@@2.66,235093634560.0,151936.0,40960.0,✓,✗,81.74 ± 0.97 / 90.68 ± 0.52@@81.74,52.18 ± 1.25 / 40.39 ± 2.32@@52.18,17.01 ± 1.29 / 44.79 ± 0.58@@17.01,74.87 ± 0.81 / 56.77 ± 1.47@@74.87,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B</a>,🤔,2.67@@2.67,32762123264.0,151936.0,40960.0,✓,✗,80.75 ± 1.16 / 90.25 ± 0.62@@80.75,50.13 ± 2.04 / 46.44 ± 1.66@@50.13,18.54 ± 0.93 / 45.52 ± 0.58@@18.54,75.16 ± 0.74 / 59.38 ± 1.13@@75.16,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07 (zero-shot, val)</a>",🤔,2.68@@2.68,?,100256.0,272000.0,✓,✗,86.82 ± 1.44 / 93.34 ± 0.76@@86.82,43.25 ± 2.62 / 40.08 ± 1.76@@43.25,23.42 ± 2.61 / 45.37 ± 2.01@@23.42,66.95 ± 1.62 / 44.90 ± 1.68@@66.95,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,2.68@@2.68,70553706496.0,128256.0,131072.0,✓,✗,83.95 ± 0.75 / 91.94 ± 0.39@@83.95,54.56 ± 1.50 / 44.72 ± 1.26@@54.56,16.24 ± 1.00 / 46.26 ± 0.92@@16.24,65.82 ± 1.12 / 36.43 ± 1.77@@65.82,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
"<a href='https://platform.openai.com/docs/models/o4-mini'>o4-mini-2025-04-16 (zero-shot, val)</a>",🤔,2.68@@2.68,?,?,200000.0,✓,✗,83.12 ± 1.56 / 91.46 ± 0.79@@83.12,46.50 ± 2.72 / 31.34 ± 2.49@@46.50,22.26 ± 2.30 / 44.43 ± 2.01@@22.26,69.24 ± 1.26 / 43.87 ± 1.31@@69.24,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B-Instruct'>meta-llama/Meta-Llama-3-70B-Instruct</a>,📝,2.69@@2.69,70553706496.0,128256.0,8192.0,✓,✗,83.51 ± 0.82 / 91.73 ± 0.41@@83.51,52.40 ± 1.39 / 43.84 ± 1.32@@52.40,15.69 ± 1.83 / 46.73 ± 1.91@@15.69,68.84 ± 1.06 / 39.50 ± 2.00@@68.84,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/Qwen/Qwen3-Next-80B-A3B-Thinking'>Qwen/Qwen3-Next-80B-A3B-Thinking</a>,🤔,2.69@@2.69,81324862720.0,151936.0,262144.0,✓,✗,81.24 ± 0.82 / 90.60 ± 0.42@@81.24,60.81 ± 2.27 / 47.99 ± 3.11@@60.81,12.97 ± 1.17 / 39.93 ± 0.65@@12.97,66.76 ± 0.94 / 47.72 ± 1.06@@66.76,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/CohereForAI/aya-23-35B'>CohereForAI/aya-23-35B</a>,📝,2.70@@2.70,34980831232.0,256000.0,8192.0,✗,✗,81.25 ± 1.26 / 90.23 ± 0.73@@81.25,53.87 ± 1.76 / 44.94 ± 1.96@@53.87,13.26 ± 1.77 / 46.99 ± 2.97@@13.26,77.18 ± 1.17 / 59.15 ± 1.09@@77.18,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,2.70@@2.70,7849978192.0,262400.0,8192.0,✓,✗,80.04 ± 1.04 / 89.93 ± 0.52@@80.04,51.92 ± 1.45 / 43.17 ± 2.13@@51.92,17.43 ± 1.94 / 56.75 ± 2.20@@17.43,69.25 ± 0.84 / 40.82 ± 1.25@@69.25,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#minimal (zero-shot, val)</a>",🤔,2.70@@2.70,?,100256.0,272000.0,✓,✗,83.88 ± 1.68 / 91.70 ± 0.93@@83.88,45.73 ± 2.83 / 27.12 ± 1.63@@45.73,19.53 ± 2.74 / 45.96 ± 1.97@@19.53,72.76 ± 0.94 / 47.52 ± 1.22@@72.76,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/tiiuae/Falcon3-10B-Base'>tiiuae/Falcon3-10B-Base</a>,🧠,2.71@@2.71,10305653760.0,131072.0,32768.0,✓,✗,81.15 ± 0.91 / 90.44 ± 0.52@@81.15,45.54 ± 2.77 / 39.99 ± 2.10@@45.54,18.29 ± 2.71 / 56.67 ± 3.42@@18.29,77.71 ± 1.00 / 60.75 ± 1.53@@77.71,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/mistralai/Mistral-Nemo-Instruct-2407'>mistralai/Mistral-Nemo-Instruct-2407</a>,📝,2.71@@2.71,12247782400.0,131072.0,131072.0,✓,✗,79.01 ± 2.41 / 89.24 ± 1.33@@79.01,45.09 ± 2.01 / 35.59 ± 2.21@@45.09,20.29 ± 4.78 / 51.40 ± 5.57@@20.29,76.99 ± 0.90 / 58.28 ± 1.30@@76.99,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/152334H/miqu-1-70b-sf'>152334H/miqu-1-70b-sf</a>,📝,2.71@@2.71,68976648192.0,32000.0,32764.0,✓,✗,76.45 ± 2.04 / 88.09 ± 1.06@@76.45,41.89 ± 1.72 / 34.94 ± 1.66@@41.89,24.01 ± 2.67 / 59.90 ± 2.55@@24.01,71.96 ± 1.59 / 48.09 ± 2.46@@71.96,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/01-ai/Yi-1.5-9B'>01-ai/Yi-1.5-9B</a>,🧠,2.72@@2.72,8829407232.0,64000.0,4096.0,✓,✗,80.55 ± 0.93 / 90.23 ± 0.50@@80.55,43.66 ± 1.93 / 37.52 ± 2.65@@43.66,20.00 ± 2.82 / 56.42 ± 3.76@@20.00,75.90 ± 1.17 / 59.77 ± 1.38@@75.90,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/nvidia/Mistral-NeMo-Minitron-8B-Base'>nvidia/Mistral-NeMo-Minitron-8B-Base</a>,🧠,2.72@@2.72,8414105600.0,131072.0,8192.0,✓,✗,79.07 ± 1.39 / 89.14 ± 0.84@@79.07,49.82 ± 3.56 / 40.40 ± 3.12@@49.82,16.65 ± 2.12 / 52.94 ± 3.19@@16.65,75.64 ± 1.23 / 58.44 ± 1.53@@75.64,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/utter-project/EuroLLM-22B-Preview'>utter-project/EuroLLM-22B-Preview</a>,🧠,2.72@@2.72,?,128000.0,4096.0,✓,✗,83.79 ± 1.04 / 91.87 ± 0.53@@83.79,41.08 ± 1.32 / 35.16 ± 1.43@@41.08,20.14 ± 2.12 / 56.23 ± 3.14@@20.14,77.00 ± 1.14 / 60.63 ± 1.77@@77.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/RekaAI/reka-flash-3'>RekaAI/reka-flash-3</a>,🤔,2.72@@2.72,20905482240.0,100352.0,32768.0,✓,✗,79.90 ± 0.99 / 89.90 ± 0.51@@79.90,51.85 ± 1.87 / 41.45 ± 1.86@@51.85,14.62 ± 1.21 / 44.44 ± 0.67@@14.62,74.48 ± 0.63 / 56.32 ± 1.21@@74.48,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-base'>nvidia/mistral-nemo-minitron-8b-base</a>,🧠,2.72@@2.72,8414105600.0,131072.0,8192.0,✓,✗,79.07 ± 1.39 / 89.14 ± 0.84@@79.07,49.82 ± 3.56 / 40.40 ± 3.12@@49.82,16.65 ± 2.12 / 52.94 ± 3.19@@16.65,75.64 ± 1.23 / 58.44 ± 1.53@@75.64,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-7-sonnet-20250219#thinking (zero-shot, val)</a>",🤔,2.72@@2.72,?,?,200000.0,✓,✗,84.42 ± 1.63 / 92.01 ± 0.80@@84.42,40.77 ± 2.51 / 37.59 ± 3.65@@40.77,21.98 ± 3.16 / 46.21 ± 1.91@@21.98,69.57 ± 0.85 / 43.84 ± 1.27@@69.57,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/mistralai/Mixtral-8x7B-Instruct-v0.1'>mistralai/Mixtral-8x7B-Instruct-v0.1</a>,📝,2.73@@2.73,46702792704.0,32000.0,32768.0,✓,✗,77.28 ± 2.03 / 88.42 ± 1.11@@77.28,42.57 ± 2.25 / 35.13 ± 1.33@@42.57,21.85 ± 1.85 / 59.72 ± 2.06@@21.85,75.38 ± 1.24 / 53.10 ± 1.41@@75.38,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B#no-thinking</a>,📝,2.73@@2.73,8190735360.0,151936.0,40960.0,✓,✗,79.09 ± 0.89 / 89.48 ± 0.46@@79.09,50.70 ± 2.12 / 40.46 ± 1.87@@50.70,16.93 ± 1.31 / 45.27 ± 0.90@@16.93,73.85 ± 1.04 / 55.07 ± 1.62@@73.85,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/meta-llama/Llama-2-70b-hf'>meta-llama/Llama-2-70b-hf</a>,🧠,2.73@@2.73,68976653312.0,32000.0,4096.0,✓,✗,83.75 ± 0.80 / 91.67 ± 0.44@@83.75,49.22 ± 2.39 / 43.16 ± 2.03@@49.22,11.89 ± 3.54 / 47.42 ± 4.91@@11.89,78.11 ± 1.53 / 61.66 ± 1.75@@78.11,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-Preview'>utter-project/EuroLLM-22B-Instruct-Preview</a>,📝,2.73@@2.73,22637328384.0,128000.0,4096.0,✓,✗,82.95 ± 0.84 / 91.40 ± 0.47@@82.95,37.85 ± 1.40 / 32.17 ± 1.04@@37.85,22.04 ± 2.43 / 55.24 ± 4.75@@22.04,75.06 ± 0.82 / 56.15 ± 0.76@@75.06,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it</a>,📝,2.73@@2.73,12187325040.0,262144.0,8192.0,✓,✗,81.60 ± 1.08 / 90.65 ± 0.61@@81.60,49.95 ± 1.78 / 36.38 ± 1.74@@49.95,18.68 ± 2.42 / 52.98 ± 2.68@@18.68,67.53 ± 1.01 / 41.54 ± 1.40@@67.53,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,2.73@@2.73,2031739904.0,151936.0,40960.0,✓,✗,75.00 ± 1.66 / 87.35 ± 0.94@@75.00,37.10 ± 1.49 / 30.88 ± 0.97@@37.10,29.31 ± 1.85 / 59.27 ± 3.74@@29.31,68.67 ± 0.75 / 50.55 ± 1.11@@68.67,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B'>HuggingFaceTB/SmolLM3-3B</a>,🤔,2.73@@2.73,3075098624.0,128256.0,65536.0,✓,✗,79.85 ± 1.12 / 89.82 ± 0.59@@79.85,42.64 ± 2.04 / 32.31 ± 1.43@@42.64,21.30 ± 2.31 / 59.19 ± 1.78@@21.30,73.09 ± 1.21 / 53.54 ± 1.52@@73.09,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot, val)</a>",🤔,2.73@@2.73,?,?,200000.0,✓,✗,85.20 ± 1.69 / 92.51 ± 0.84@@85.20,40.65 ± 2.68 / 26.58 ± 1.74@@40.65,19.05 ± 4.37 / 41.74 ± 2.28@@19.05,72.70 ± 0.89 / 46.71 ± 1.21@@72.70,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/Qwen/Qwen3-4B-Instruct-2507'>Qwen/Qwen3-4B-Instruct-2507</a>,📝,2.74@@2.74,4022468096.0,151936.0,262144.0,✓,✗,79.01 ± 1.01 / 89.46 ± 0.52@@79.01,41.17 ± 2.12 / 30.66 ± 1.80@@41.17,20.88 ± 2.98 / 54.67 ± 4.29@@20.88,72.60 ± 0.89 / 51.59 ± 1.47@@72.60,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/allenai/OLMo-2-0325-32B'>allenai/OLMo-2-0325-32B</a>,🧠,2.74@@2.74,32234279936.0,100352.0,4096.0,✓,✗,82.77 ± 0.91 / 91.35 ± 0.46@@82.77,50.46 ± 1.46 / 40.30 ± 1.76@@50.46,12.90 ± 1.88 / 40.56 ± 2.04@@12.90,78.06 ± 0.47 / 58.69 ± 0.68@@78.06,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://platform.openai.com/docs/models/gpt-4.1-mini'>gpt-4.1-mini-2025-04-14 (zero-shot, val)</a>",📝,2.75@@2.75,?,?,1047576.0,✓,✗,82.07 ± 1.96 / 90.83 ± 1.00@@82.07,39.79 ± 2.05 / 25.50 ± 2.15@@39.79,22.83 ± 2.67 / 45.86 ± 2.02@@22.83,73.96 ± 1.05 / 48.23 ± 1.53@@73.96,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://platform.openai.com/docs/models/gpt-4o'>gpt-4o-2024-05-13 (zero-shot, val)</a>",📝,2.75@@2.75,?,200019.0,128000.0,✓,✗,78.31 ± 2.18 / 88.92 ± 1.04@@78.31,47.55 ± 2.87 / 27.81 ± 1.65@@47.55,18.62 ± 3.14 / 46.50 ± 2.04@@18.62,72.94 ± 1.21 / 47.36 ± 1.81@@72.94,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/timpal0l/dolphin-2.9-llama3-8b-flashback'>timpal0l/dolphin-2.9-llama3-8b-flashback</a>,🧠,2.75@@2.75,8030261248.0,128256.0,8192.0,✗,✓,80.88 ± 1.32 / 90.29 ± 0.72@@80.88,48.25 ± 2.67 / 39.53 ± 2.16@@48.25,17.28 ± 2.29 / 52.87 ± 4.56@@17.28,72.88 ± 1.67 / 52.62 ± 2.13@@72.88,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://platform.openai.com/docs/models/gpt-4o-mini'>gpt-4o-mini-2024-07-18 (zero-shot, val)</a>",📝,2.77@@2.77,?,200019.0,128000.0,✓,✗,76.80 ± 1.96 / 87.80 ± 1.04@@76.80,49.18 ± 2.56 / 23.12 ± 1.16@@49.18,18.01 ± 3.12 / 46.21 ± 2.10@@18.01,68.80 ± 0.97 / 41.08 ± 0.99@@68.80,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/allenai/Olmo-3-7B-Instruct'>allenai/Olmo-3-7B-Instruct</a>,📝,2.77@@2.77,7298011136.0,100278.0,65536.0,✗,✗,66.84 ± 1.10 / 82.89 ± 0.66@@66.84,39.44 ± 1.60 / 33.70 ± 1.59@@39.44,27.42 ± 1.22 / 61.93 ± 1.47@@27.42,68.10 ± 1.12 / 48.60 ± 1.76@@68.10,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.78@@2.78,21511953984.0,201088.0,131072.0,✓,✗,74.36 ± 1.44 / 87.06 ± 0.74@@74.36,27.39 ± 2.30 / 25.58 ± 2.42@@27.39,38.94 ± 1.31 / 69.36 ± 0.62@@38.94,63.33 ± 0.84 / 41.64 ± 0.70@@63.33,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700,16.7.0.dev0@@160700
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-DPO'>allenai/Llama-3.1-Tulu-3-8B-DPO</a>,📝,2.78@@2.78,8030326784.0,128264.0,131072.0,✓,✗,78.31 ± 0.84 / 89.09 ± 0.45@@78.31,45.99 ± 1.36 / 36.53 ± 1.35@@45.99,16.74 ± 2.21 / 44.56 ± 1.93@@16.74,76.29 ± 0.94 / 57.70 ± 1.10@@76.29,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-pro-preview-03-25'>gemini/gemini-2.5-pro-preview-03-25 (zero-shot, val)</a>",🤔,2.78@@2.78,?,256128.0,1048576.0,✓,✗,84.70 ± 1.70 / 92.28 ± 0.85@@84.70,43.38 ± 2.66 / 34.32 ± 2.62@@43.38,19.94 ± 3.09 / 47.23 ± 1.95@@19.94,65.66 ± 1.11 / 33.85 ± 1.13@@65.66,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
