<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B</a>,🤔,1.83@@1.83,32762123264.0,151936.0,40960.0,✓,✗,57.99 ± 2.26 / 69.92 ± 1.71@@57.99,69.20 ± 1.25 / 58.59 ± 1.11@@69.20,45.07 ± 1.06 / 68.02 ± 0.72@@45.07,55.07 ± 0.88 / 30.68 ± 0.86@@55.07,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/mistralai/Mistral-Nemo-Instruct-2407'>mistralai/Mistral-Nemo-Instruct-2407</a>,📝,1.83@@1.83,12247782400.0,131072.0,1024001.0,✓,✗,57.70 ± 2.68 / 71.63 ± 1.94@@57.70,66.27 ± 1.13 / 49.86 ± 1.62@@66.27,35.54 ± 4.25 / 60.12 ± 5.53@@35.54,66.90 ± 2.58 / 34.45 ± 1.61@@66.90,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,1.83@@1.83,70553706496.0,128256.0,131072.0,✓,✗,60.55 ± 2.01 / 72.05 ± 1.69@@60.55,70.47 ± 1.16 / 51.68 ± 2.18@@70.47,50.13 ± 1.53 / 72.87 ± 0.69@@50.13,47.44 ± 1.06 / 20.42 ± 0.81@@47.44,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking</a>,📝,1.83@@1.83,31577937344.0,131072.0,262144.0,✓,✗,49.18 ± 3.33 / 65.72 ± 2.09@@49.18,59.88 ± 1.31 / 45.59 ± 2.65@@59.88,55.27 ± 1.35 / 77.47 ± 0.63@@55.27,64.75 ± 1.67 / 35.20 ± 1.29@@64.75,16.10.0.dev0@@161000,16.10.0.dev0@@161000,16.10.0.dev0@@161000,16.10.0.dev0@@161000
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E-Instruct'>meta-llama/Llama-4-Scout-17B-16E-Instruct</a>,📝,1.84@@1.84,108641793536.0,200000.0,?,✓,✗,57.65 ± 2.27 / 70.74 ± 1.92@@57.65,67.83 ± 1.12 / 59.42 ± 1.43@@67.83,49.44 ± 1.09 / 72.39 ± 0.70@@49.44,51.48 ± 1.06 / 22.54 ± 1.20@@51.48,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen3-30B-A3B'>Qwen/Qwen3-30B-A3B</a>,🤔,1.84@@1.84,30532122624.0,151936.0,40960.0,✓,✗,57.87 ± 2.08 / 71.47 ± 1.42@@57.87,73.17 ± 0.90 / 56.83 ± 2.23@@73.17,41.94 ± 0.96 / 65.30 ± 0.64@@41.94,55.18 ± 0.62 / 28.26 ± 0.58@@55.18,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/gwlms/bert-base-dewiki-v1'>gwlms/bert-base-dewiki-v1</a>,🔍,1.84@@1.84,111241472.0,32000.0,512.0,✓,✗,45.61 ± 1.73 / 63.19 ± 1.32@@45.61,80.53 ± 1.03 / 79.35 ± 1.07@@80.53,67.09 ± 2.48 / 82.65 ± 1.55@@67.09,35.77 ± 1.33 / 16.61 ± 0.99@@35.77,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601
<a href='https://hf.co/LumiOpen/Llama-Poro-2-70B-Instruct'>LumiOpen/Llama-Poro-2-70B-Instruct</a>,📝,1.84@@1.84,70553706496.0,128256.0,8192.0,✓,✗,60.94 ± 2.00 / 73.24 ± 1.58@@60.94,66.71 ± 1.14 / 42.03 ± 2.81@@66.71,45.62 ± 1.39 / 72.32 ± 0.73@@45.62,55.46 ± 2.40 / 27.82 ± 1.33@@55.46,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/CohereForAI/c4ai-command-r-08-2024'>CohereForAI/c4ai-command-r-08-2024</a>,📝,1.86@@1.86,32296476672.0,256000.0,131072.0,✗,✗,56.20 ± 2.11 / 69.68 ± 1.83@@56.20,68.62 ± 1.15 / 49.68 ± 3.91@@68.62,43.36 ± 1.37 / 67.19 ± 2.03@@43.36,57.50 ± 1.84 / 28.50 ± 1.00@@57.50,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004
<a href='https://hf.co/meta-llama/Meta-Llama-3-70B-Instruct'>meta-llama/Meta-Llama-3-70B-Instruct</a>,📝,1.86@@1.86,70553706496.0,128256.0,8192.0,✓,✗,57.01 ± 2.12 / 68.89 ± 1.90@@57.01,70.25 ± 1.06 / 52.70 ± 1.99@@70.25,43.89 ± 1.59 / 70.99 ± 0.71@@43.89,53.04 ± 1.25 / 25.06 ± 0.90@@53.04,14.3.0@@140300,14.3.0@@140300,14.3.0@@140300,14.3.0@@140300
<a href='https://hf.co/Qwen/Qwen3-30B-A3B-Instruct-2507'>Qwen/Qwen3-30B-A3B-Instruct-2507</a>,📝,1.86@@1.86,30532122624.0,151936.0,262144.0,✓,✗,56.61 ± 1.79 / 69.88 ± 1.60@@56.61,66.92 ± 1.14 / 45.15 ± 2.37@@66.92,46.77 ± 1.43 / 71.14 ± 0.60@@46.77,55.07 ± 1.06 / 26.90 ± 0.64@@55.07,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/Qwen/Qwen3-235B-A22B'>Qwen/Qwen3-235B-A22B</a>,🤔,1.86@@1.86,235093634560.0,151936.0,40960.0,✓,✗,57.39 ± 1.87 / 68.96 ± 1.66@@57.39,69.49 ± 1.02 / 47.58 ± 2.37@@69.49,43.37 ± 1.35 / 67.36 ± 0.68@@43.37,55.51 ± 0.70 / 29.63 ± 0.67@@55.51,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.13.0@@151300
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-preview-04-17'>gemini/gemini-2.5-flash-preview-04-17 (zero-shot, val)</a>",🤔,1.87@@1.87,?,256128.0,1048576.0,✓,✗,61.70 ± 2.47 / 66.86 ± 2.16@@61.70,70.25 ± 1.85 / 52.06 ± 2.10@@70.25,39.34 ± 4.97 / 67.12 ± 2.40@@39.34,51.82 ± 1.28 / 29.86 ± 1.58@@51.82,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/upstage/SOLAR-10.7B-v1.0'>upstage/SOLAR-10.7B-v1.0</a>,🧠,1.87@@1.87,10731524096.0,32000.0,4096.0,✓,✗,55.01 ± 4.02 / 67.03 ± 4.05@@55.01,67.50 ± 1.02 / 54.52 ± 2.18@@67.50,33.04 ± 2.84 / 64.15 ± 2.14@@33.04,68.04 ± 1.99 / 37.74 ± 1.44@@68.04,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,1.88@@1.88,7849978192.0,262400.0,8192.0,✓,✗,56.56 ± 2.09 / 70.60 ± 1.40@@56.56,65.94 ± 1.42 / 49.16 ± 2.19@@65.94,51.18 ± 1.72 / 74.52 ± 1.32@@51.18,50.21 ± 1.48 / 18.64 ± 1.46@@50.21,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
"<a href='https://platform.openai.com/docs/models/gpt-4-turbo'>gpt-4-1106-preview (zero-shot, val)</a>",📝,1.88@@1.88,?,100256.0,8191.0,✓,✗,58.67 ± 2.30 / 71.20 ± 1.34@@58.67,57.47 ± 2.20 / 36.29 ± 1.91@@57.47,54.55 ± 3.18 / 75.08 ± 1.71@@54.55,53.97 ± 1.74 / 27.02 ± 1.33@@53.97,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#medium</a>,🤔,1.88@@1.88,21511953984.0,201088.0,131072.0,✓,✗,58.68 ± 2.40 / 70.18 ± 1.81@@58.68,68.77 ± 1.30 / 50.42 ± 1.86@@68.77,47.58 ± 0.78 / 70.56 ± 0.46@@47.58,49.50 ± 0.61 / 24.37 ± 0.78@@49.50,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600,16.6.0.dev0@@160600
<a href='https://hf.co/mistralai/Mixtral-8x7B-v0.1'>mistralai/Mixtral-8x7B-v0.1</a>,🧠,1.89@@1.89,46702792704.0,32000.0,32768.0,✓,✗,55.30 ± 4.28 / 67.32 ± 5.07@@55.30,59.10 ± 1.24 / 46.00 ± 3.08@@59.10,37.84 ± 4.60 / 67.45 ± 2.49@@37.84,66.85 ± 2.48 / 38.50 ± 1.79@@66.85,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.3.0@@140300
<a href='https://hf.co/VAGOsolutions/SauerkrautLM-7b-HerO'>VAGOsolutions/SauerkrautLM-7b-HerO (val)</a>,📝,1.89@@1.89,7241748480.0,32002.0,32768.0,✗,✓,60.22 ± 2.99 / 72.76 ± 2.10@@60.22,59.70 ± 2.05 / 50.40 ± 2.63@@59.70,35.99 ± 4.53 / 67.21 ± 2.14@@35.99,65.65 ± 3.10 / 29.68 ± 3.29@@65.65,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601
<a href='https://hf.co/CohereForAI/aya-23-35B'>CohereForAI/aya-23-35B</a>,📝,1.89@@1.89,34980831232.0,256000.0,8192.0,✗,✗,53.06 ± 2.84 / 66.59 ± 2.38@@53.06,63.12 ± 1.84 / 49.54 ± 2.18@@63.12,41.76 ± 1.15 / 70.44 ± 0.83@@41.76,64.42 ± 2.24 / 37.01 ± 1.57@@64.42,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000,15.10.0.dev0@@151000
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it</a>,📝,1.89@@1.89,27432406640.0,262144.0,8192.0,✓,✗,54.53 ± 2.11 / 69.00 ± 1.58@@54.53,66.25 ± 1.41 / 54.31 ± 1.51@@66.25,48.04 ± 1.65 / 72.60 ± 0.79@@48.04,53.49 ± 0.86 / 24.65 ± 1.27@@53.49,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct</a>,📝,1.89@@1.89,32233522176.0,100278.0,65536.0,✗,✗,54.89 ± 2.27 / 69.47 ± 1.75@@54.89,62.28 ± 0.58 / 45.45 ± 1.42@@62.28,46.30 ± 1.91 / 73.00 ± 0.92@@46.30,60.68 ± 1.78 / 30.74 ± 1.56@@60.68,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://ollama.com/library/gemma3:27b-it-fp16'>ollama_chat/gemma3:27b-it-fp16</a>,📝,1.90@@1.90,?,?,?,✓,✗,55.18 ± 2.33 / 69.29 ± 1.89@@55.18,67.51 ± 1.29 / 57.57 ± 1.88@@67.51,45.28 ± 2.36 / 71.53 ± 1.12@@45.28,52.96 ± 1.29 / 24.92 ± 1.23@@52.96,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/dbmdz/bert-base-german-cased'>dbmdz/bert-base-german-cased</a>,🔍,1.90@@1.90,110550910.0,31102.0,512.0,✓,✗,53.91 ± 1.63 / 69.21 ± 1.06@@53.91,78.54 ± 1.02 / 77.24 ± 0.95@@78.54,59.23 ± 3.17 / 78.21 ± 2.03@@59.23,32.14 ± 2.81 / 13.71 ± 1.48@@32.14,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-3-5-sonnet-20241022 (zero-shot, val)</a>",📝,1.91@@1.91,?,?,200000.0,✓,✗,61.59 ± 4.13 / 73.65 ± 2.62@@61.59,61.83 ± 1.50 / 46.40 ± 1.54@@61.83,46.40 ± 3.16 / 69.51 ± 1.58@@46.40,48.70 ± 1.26 / 23.77 ± 1.57@@48.70,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003
<a href='https://hf.co/deepset/gbert-base'>deepset/gbert-base</a>,🔍,1.91@@1.91,110552448.0,31102.0,512.0,✓,✗,59.80 ± 2.24 / 73.18 ± 1.49@@59.80,80.09 ± 0.84 / 78.71 ± 0.84@@80.09,47.48 ± 7.30 / 70.97 ± 3.94@@47.48,32.78 ± 1.01 / 14.39 ± 0.71@@32.78,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700
<a href='https://hf.co/01-ai/Yi-1.5-34B'>01-ai/Yi-1.5-34B</a>,🧠,1.91@@1.91,34388917248.0,64000.0,4096.0,✓,✗,51.67 ± 3.48 / 66.77 ± 2.27@@51.67,62.40 ± 1.41 / 55.60 ± 1.98@@62.40,40.96 ± 3.16 / 69.66 ± 1.84@@40.96,68.22 ± 2.60 / 39.60 ± 2.15@@68.22,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,1.91@@1.91,22637328384.0,128000.0,32768.0,✓,✗,54.54 ± 2.80 / 66.83 ± 2.61@@54.54,61.65 ± 0.96 / 41.33 ± 2.66@@61.65,65.65 ± 1.47 / 82.33 ± 0.82@@65.65,36.92 ± 1.84 / 15.00 ± 1.32@@36.92,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/ibm-granite/granite-4.0-h-small'>ibm-granite/granite-4.0-h-small</a>,📝,1.91@@1.91,32207337984.0,100352.0,131072.0,✓,✗,54.15 ± 2.19 / 69.38 ± 1.32@@54.15,67.06 ± 1.04 / 54.01 ± 3.16@@67.06,43.34 ± 14.24 / 67.75 ± 11.45@@43.34,55.30 ± 2.23 / 29.22 ± 1.25@@55.30,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
"<a href='https://platform.openai.com/docs/models/o4-mini'>o4-mini-2025-04-16 (zero-shot, val)</a>",🤔,1.91@@1.91,?,?,200000.0,✓,✗,60.22 ± 2.97 / 71.59 ± 1.98@@60.22,65.76 ± 1.89 / 42.41 ± 1.97@@65.76,40.10 ± 4.16 / 65.61 ± 1.90@@40.10,52.53 ± 1.38 / 27.70 ± 2.08@@52.53,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/meta-llama/Llama-2-70b-hf'>meta-llama/Llama-2-70b-hf</a>,🧠,1.92@@1.92,68976653312.0,32000.0,4096.0,✓,✗,55.10 ± 3.54 / 69.44 ± 2.50@@55.10,60.89 ± 1.81 / 53.47 ± 2.28@@60.89,33.95 ± 5.71 / 62.01 ± 5.81@@33.95,69.16 ± 2.53 / 39.59 ± 2.07@@69.16,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it</a>,📝,1.92@@1.92,12187325040.0,262144.0,8192.0,✓,✗,56.05 ± 1.83 / 70.14 ± 1.29@@56.05,64.47 ± 1.01 / 48.62 ± 1.71@@64.47,45.07 ± 1.77 / 69.84 ± 1.10@@45.07,54.79 ± 1.27 / 27.51 ± 0.49@@54.79,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
<a href='https://hf.co/RekaAI/reka-flash-3'>RekaAI/reka-flash-3</a>,🤔,1.92@@1.92,20905482240.0,100352.0,32768.0,✓,✗,59.60 ± 2.42 / 70.94 ± 1.92@@59.60,68.07 ± 0.97 / 46.29 ± 1.89@@68.07,39.33 ± 1.61 / 67.03 ± 0.71@@39.33,53.80 ± 0.96 / 28.98 ± 0.69@@53.80,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct</a>,📝,1.92@@1.92,11168796672.0,32128.0,32768.0,✓,✓,54.84 ± 2.90 / 69.41 ± 2.00@@54.84,60.43 ± 1.71 / 48.72 ± 2.96@@60.43,37.63 ± 3.61 / 63.96 ± 4.06@@37.63,66.29 ± 1.48 / 34.07 ± 0.92@@66.29,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot, val)</a>",🤔,1.93@@1.93,?,?,200000.0,✓,✗,52.29 ± 1.81 / 64.35 ± 1.32@@52.29,65.68 ± 2.03 / 44.28 ± 1.95@@65.68,47.93 ± 3.26 / 68.77 ± 1.65@@47.93,52.57 ± 1.71 / 23.13 ± 1.74@@52.57,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/CohereForAI/aya-expanse-32b'>CohereForAI/aya-expanse-32b</a>,📝,1.93@@1.93,32296476672.0,256000.0,8192.0,✗,✗,58.41 ± 2.17 / 71.72 ± 1.58@@58.41,64.18 ± 1.15 / 46.08 ± 2.78@@64.18,41.55 ± 1.93 / 69.88 ± 0.84@@41.55,55.83 ± 1.39 / 26.97 ± 0.73@@55.83,15.4.1@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401
<a href='https://hf.co/nvidia/Llama-3.1-Nemotron-70B-Instruct-HF'>nvidia/Llama-3.1-Nemotron-70B-Instruct-HF</a>,📝,1.93@@1.93,70553706496.0,128256.0,131072.0,✓,✗,57.07 ± 1.62 / 70.61 ± 1.27@@57.07,61.98 ± 0.95 / 33.82 ± 1.10@@61.98,45.61 ± 1.62 / 71.65 ± 0.69@@45.61,54.36 ± 1.28 / 24.89 ± 0.88@@54.36,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004
<a href='https://hf.co/google/gemma-2-27b-it'>google/gemma-2-27b-it</a>,📝,1.94@@1.94,27227128320.0,256000.0,8192.0,✓,✗,58.41 ± 1.50 / 72.17 ± 1.02@@58.41,59.50 ± 1.67 / 42.60 ± 1.40@@59.50,45.62 ± 1.42 / 71.26 ± 0.73@@45.62,55.71 ± 1.30 / 25.14 ± 1.01@@55.71,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/Qwen/Qwen3-Next-80B-A3B-Thinking'>Qwen/Qwen3-Next-80B-A3B-Thinking</a>,🤔,1.94@@1.94,81324862720.0,151936.0,262144.0,✓,✗,59.26 ± 2.57 / 68.40 ± 2.43@@59.26,74.11 ± 1.38 / 60.39 ± 1.84@@74.11,36.17 ± 1.19 / 56.71 ± 0.84@@36.17,47.64 ± 0.58 / 26.29 ± 0.67@@47.64,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/Qwen/QwQ-32B'>Qwen/QwQ-32B</a>,🤔,1.94@@1.94,32763876352.0,152064.0,40960.0,✓,✗,59.76 ± 2.19 / 68.92 ± 1.98@@59.76,71.84 ± 1.62 / 59.60 ± 2.44@@71.84,41.14 ± 0.85 / 63.43 ± 0.63@@41.14,45.85 ± 9.26 / 24.90 ± 5.46@@45.85,15.7.2@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702
"<a href='https://platform.openai.com/docs/models/gpt-4o'>gpt-4o-2024-05-13 (zero-shot, val)</a>",📝,1.95@@1.95,?,200019.0,8191.0,✓,✗,50.12 ± 2.00 / 65.79 ± 1.25@@50.12,67.18 ± 1.47 / 35.10 ± 1.57@@67.18,44.98 ± 4.97 / 71.63 ± 2.39@@44.98,55.19 ± 1.49 / 27.01 ± 1.67@@55.19,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003,14.0.3@@140003
<a href='https://hf.co/ThatsGroes/gemma-2-27b-it-FP8-Dynamic'>ThatsGroes/gemma-2-27b-it-FP8-Dynamic</a>,📝,1.95@@1.95,28410968576.0,256000.0,8192.0,✓,✗,58.36 ± 1.75 / 71.96 ± 1.27@@58.36,59.20 ± 1.46 / 42.46 ± 1.45@@59.20,44.91 ± 1.35 / 70.90 ± 0.60@@44.91,54.89 ± 1.23 / 24.41 ± 1.02@@54.89,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500,15.5.0@@150500
skole-gpt-mixtral,🧠,1.95@@1.95,?,32000.0,32768.0,✓,✗,59.45 ± 1.95 / 72.95 ± 1.33@@59.45,57.82 ± 1.85 / 43.22 ± 2.36@@57.82,36.75 ± 2.58 / 67.88 ± 1.50@@36.75,63.95 ± 2.83 / 33.55 ± 2.29@@63.95,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000,13.0.0@@130000
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-pro'>gemini/gemini-2.5-pro (zero-shot, val)</a>",🤔,1.95@@1.95,?,256128.0,1048576.0,✓,✗,57.67 ± 3.21 / 66.53 ± 2.23@@57.67,65.08 ± 1.61 / 44.34 ± 1.91@@65.08,41.01 ± 3.93 / 68.29 ± 2.04@@41.01,54.22 ± 1.48 / 25.53 ± 2.31@@54.22,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
"<a href='https://platform.openai.com/docs/models/gpt-5'>gpt-5-2025-08-07#minimal (zero-shot, val)</a>",🤔,1.95@@1.95,?,100256.0,272000.0,✓,✗,54.29 ± 2.29 / 66.71 ± 1.75@@54.29,62.76 ± 2.06 / 35.06 ± 1.77@@62.76,46.66 ± 3.16 / 68.80 ± 1.67@@46.66,51.59 ± 1.80 / 26.04 ± 1.58@@51.59,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B</a>,🤔,1.95@@1.95,8190735360.0,151936.0,40960.0,✓,✗,55.41 ± 2.20 / 69.24 ± 1.45@@55.41,71.42 ± 1.51 / 50.42 ± 1.28@@71.42,40.03 ± 1.26 / 65.16 ± 0.81@@40.03,51.24 ± 10.23 / 26.50 ± 5.78@@51.24,15.7.2@@150702,15.7.2@@150702,15.7.2@@150702,15.7.2@@150702
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,1.96@@1.96,8030261248.0,128256.0,131072.0,✓,✗,52.55 ± 5.14 / 65.94 ± 5.31@@52.55,59.26 ± 1.57 / 46.42 ± 1.96@@59.26,37.44 ± 4.53 / 65.35 ± 4.92@@37.44,66.48 ± 1.82 / 38.08 ± 1.67@@66.48,16.5.0.dev0@@160500,15.0.0@@150000,16.5.0.dev0@@160500,14.3.0@@140300
<a href='https://hf.co/intfloat/multilingual-e5-base'>intfloat/multilingual-e5-base</a>,🔍,1.96@@1.96,278044162.0,250002.0,512.0,✓,✗,63.29 ± 1.54 / 75.42 ± 1.03@@63.29,74.79 ± 1.45 / 75.10 ± 1.37@@74.79,45.32 ± 8.38 / 71.30 ± 4.11@@45.32,34.46 ± 1.03 / 16.42 ± 0.54@@34.46,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601
<a href='https://hf.co/utter-project/EuroLLM-22B-Preview'>utter-project/EuroLLM-22B-Preview</a>,🧠,1.96@@1.96,?,128000.0,4096.0,✓,✗,50.89 ± 4.31 / 66.10 ± 3.29@@50.89,56.03 ± 1.29 / 50.23 ± 1.75@@56.03,42.73 ± 1.89 / 70.36 ± 1.53@@42.73,68.10 ± 2.22 / 39.82 ± 2.07@@68.10,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07 (zero-shot, val)</a>",🤔,1.96@@1.96,?,100256.0,272000.0,✓,✗,64.70 ± 2.59 / 71.96 ± 2.19@@64.70,58.53 ± 1.99 / 37.15 ± 1.68@@58.53,42.47 ± 3.56 / 66.27 ± 1.92@@42.47,49.70 ± 1.58 / 27.09 ± 1.97@@49.70,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07#high (zero-shot, val)</a>",🤔,1.96@@1.96,?,100256.0,272000.0,✓,✗,64.63 ± 2.54 / 72.30 ± 1.98@@64.63,60.65 ± 1.56 / 39.28 ± 1.52@@60.65,41.37 ± 3.60 / 67.06 ± 1.68@@41.37,50.23 ± 1.49 / 28.07 ± 1.99@@50.23,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600,15.16.0@@151600
<a href='https://hf.co/jhu-clsp/mmBERT-base'>jhu-clsp/mmBERT-base</a>,🔍,1.97@@1.97,307531778.0,256000.0,8192.0,✓,✗,50.98 ± 2.44 / 66.66 ± 1.79@@50.98,72.40 ± 1.88 / 70.82 ± 1.85@@72.40,49.53 ± 7.53 / 74.07 ± 4.08@@49.53,43.85 ± 1.33 / 18.49 ± 1.33@@43.85,16.0.1.dev0@@160001,16.0.1.dev0@@160001,16.0.1.dev0@@160001,16.0.1.dev0@@160001
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-DPO'>allenai/Llama-3.1-Tulu-3-8B-DPO</a>,📝,1.97@@1.97,8030326784.0,128264.0,131072.0,✓,✗,58.72 ± 1.43 / 72.16 ± 0.99@@58.72,61.86 ± 1.33 / 52.59 ± 1.69@@61.86,33.79 ± 2.65 / 65.04 ± 1.66@@33.79,62.01 ± 2.13 / 33.19 ± 1.18@@62.01,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B</a>,📝,1.97@@1.97,8030261248.0,128256.0,131072.0,✓,✗,57.09 ± 2.57 / 71.26 ± 1.76@@57.09,62.07 ± 1.28 / 40.37 ± 2.40@@62.07,48.97 ± 1.69 / 70.69 ± 1.18@@48.97,46.54 ± 4.94 / 12.10 ± 3.02@@46.54,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
